study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
Look AHEAD,Exercise Trials,Intensive lifestyle (diet + exercise),Diabetes support/education,2570,2575,403,418,0.15680933852140078,0.16233009708737864,0.965990542326811,-0.03460123536950228,0.06400218357870739,2013,59.0,41.0,120,"Action for Health in Diabetes. Type 2 DM, overweight/obese. NEGATIVE for primary endpoint. Death/MI/stroke/hosp angina: NO difference (HR 0.95, p=0.51). Weight loss 6% sustained, fitness improved, but NO CV benefit. Controversial - challenged lifestyle intervention paradigm."
HERITAGE Family Study,Exercise Trials,Supervised exercise 20 weeks,Baseline (within-person change),675,675,12,28,0.017777777777777778,0.04148148148148148,0.4285714285714286,-0.8472978603872036,0.3407119840637486,2001,36.0,48.0,5,"Health, Risk factors, exercise Training And Genetics. Sedentary individuals, family study. Exercise improved VO2max 17.5%, BP reduced 2-4mmHg, insulin sensitivity improved 16%. Showed substantial genetic variability in training response (0-50% VO2max improvement)."
STRRIDE,Exercise Trials,High-amount/high-intensity exercise,Low-amount/moderate-intensity,84,87,4,9,0.047619047619047616,0.10344827586206896,0.4603174603174603,-0.7758388964050588,0.5811300167198267,2004,48.0,40.0,8,"Studies of Targeted Risk Reduction through Defined Exercise. Overweight/obese, sedentary adults. High-amount/vigorous exercise improved VO2max (+16%) and insulin sensitivity most. Amount more important than intensity for metabolic risk."
SOS,Weight Loss,Bariatric surgery,Conventional obesity treatment,2010,2037,234,308,0.11641791044776119,0.15120274914089346,0.7699457259158752,-0.2614352524421886,0.08081971953524315,2007,47.0,31.0,132,"Swedish Obese Subjects study. Obese (BMI ≥34 men, ≥38 women). 11-year followup: death reduced 29% (HR 0.71, p=0.01). Bariatric surgery most effective weight loss intervention. MI reduced 42%, diabetes incidence reduced 78%."
Diabetes Prevention Program,Weight Loss,Intensive lifestyle (weight loss + exercise),Placebo,1079,1082,45,68,0.04170528266913809,0.06284658040665435,0.6636046448236383,-0.41006872125749494,0.18728883068166213,2002,51.0,33.0,34,"DPP. Impaired glucose tolerance (pre-diabetes). Lifestyle reduced diabetes incidence 58% vs placebo (4.8 vs 11.0 per 100 person-years, p<0.001). Metformin reduced 31%. Lifestyle superior to drug for diabetes prevention. Landmark prevention trial."
TOSCA-IT,Weight Loss,Intensive lifestyle + diet,General lifestyle advice,197,197,22,31,0.1116751269035533,0.15736040609137056,0.7096774193548387,-0.3429447511268303,0.25992369208426364,2014,59.0,63.0,48,"Thiazolidinediones Or Sulfonylureas Cardiovascular Accidents Intervention Trial. Type 2 DM. Intensive lifestyle: weight loss 3.5kg, HbA1c↓0.4%, CV events trended lower. Moderate effect - less than Look AHEAD."
DPP Outcomes Study,Weight Loss,Lifestyle intervention (long-term),Placebo,1079,1082,78,92,0.07228915662650602,0.08502772643253234,0.8501833420639078,-0.16230325621115643,0.14778051143789234,2015,51.0,33.0,180,Diabetes Prevention Program Outcomes Study. 15-year followup of DPP. Diabetes incidence still reduced 27% with lifestyle (p<0.001). Microvascular complications reduced 28% (p=0.02). Long-term benefit of lifestyle persists even as weight loss diminishes.
Lung Health Study,Smoking Cessation,Smoking intervention + ipratropium,Usual care,3926,1964,156,89,0.039735099337748346,0.04531568228105906,0.8768509561723343,-0.13141824840459787,0.1299320373185309,1994,48.0,62.0,60,Smoking cessation intervention in smokers with mild COPD. Quit rate 22% vs 5% at 5yr (p<0.001). CV mortality reduced 47% in quitters vs continuing smokers. Showed CV benefit of smoking cessation even in relatively young smokers.
Varenicline Post-MI,Smoking Cessation,Varenicline 1mg bid,Placebo,353,350,38,52,0.10764872521246459,0.14857142857142858,0.7245587273915886,-0.32219246130487905,0.19964106455714187,2014,56.0,77.0,12,"Varenicline for smoking cessation after acute coronary syndrome. Post-ACS smokers. Varenicline: abstinence 47% vs 32% at 24 weeks (p=0.001). CV events NO difference (HR 0.73, p=0.14 NS). Varenicline safe and effective post-MI."
EAGLES,Smoking Cessation,Varenicline or bupropion or NRT,Placebo,3553,1216,29,12,0.008162116521249648,0.009868421052631578,0.8270944741532977,-0.189836353296441,0.34163177726776844,2016,47.0,52.0,12,"Evaluating Adverse Events in a Global Smoking Cessation Study. Psychiatric and CV safety. Varenicline most effective (21.8% quit), no excess neuropsychiatric events. CV events rare (0.3-0.6%), no difference vs placebo. Established safety profile."
Combination NRT,Smoking Cessation,Nicotine patch + gum/lozenge,Patch alone,267,265,15,24,0.056179775280898875,0.09056603773584905,0.6203183520599251,-0.4775224616597628,0.3175128817475175,2009,45.0,48.0,6,"Combination nicotine replacement therapy. Combination NRT (patch + short-acting) vs patch alone. 6-month abstinence: 36.5% vs 24.2% (p<0.001). Combination superior to monotherapy. Well-tolerated, no excess CV events."
COMPASS,Smoking Cessation,Intensive tobacco counseling,Minimal counseling,271,266,28,42,0.1033210332103321,0.15789473684210525,0.6543665436654367,-0.4240876202061662,0.22819810281244654,2011,52.0,66.0,12,Consortium of Hospitals Advancing Research on Tobacco. Hospitalized smokers. Intensive counseling + pharmacotherapy: quit rate 26% vs 15% at 6mo (p=0.001). Hospitalization is teachable moment. Sustained counseling post-discharge crucial.
Lifestyle Heart Trial,Multifactorial Lifestyle,Intensive lifestyle (Ornish program),Usual care,28,20,5,12,0.17857142857142858,0.6,0.2976190476190476,-1.2119409739751128,0.4445436397239844,1998,57.0,100.0,60,"Dean Ornish's Lifestyle Heart Trial. CAD patients. Ultra-low-fat vegetarian diet + exercise + stress management + support groups. Angiographic regression of CAD, CV events reduced. Small but influential trial. Showed intensive lifestyle can reverse CAD."
INTERHEART,Multifactorial Lifestyle,Modifiable risk factors (observational),Case-control study,15152,14820,15152,0,1.0000329989440337,3.3738191632928474e-05,29640.978088701162,10.296913077809604,1.4141897048978067,2004,56.0,76.0,0,"Global case-control study. 52 countries, 15,152 MI cases vs 14,820 controls. 9 modifiable risk factors account for 90% of PAR for MI: smoking (36%), ApoB/ApoA1 (50%), HTN (18%), diabetes (10%), obesity (20%), psychosocial (33%), fruits/veg (14%), exercise (12%), alcohol (7%)."
Indo-Mediterranean Diet,Multifactorial Lifestyle,Indo-Mediterranean diet,Control diet,499,501,39,76,0.0781563126252505,0.15169660678642716,0.5152146398059275,-0.6631716888233388,0.18654464446293748,2002,49.0,85.0,24,"Post-MI or high-risk CAD in India. Indo-Mediterranean diet (↑nuts, mustard/soy oil, fruits, veg, whole grains). CV events reduced 52% (7.8% vs 15.2%, p<0.001). Cardiac death reduced 54%. Adapted Mediterranean principles to Indian cuisine."
PREMIER,Multifactorial Lifestyle,Comprehensive lifestyle (diet + exercise + weight),Advice only,406,204,18,15,0.04433497536945813,0.07352941176470588,0.6029556650246305,-0.5059116089635617,0.33890589733835613,2003,50.0,38.0,18,"Prehypertension or stage 1 HTN. Comprehensive lifestyle vs DASH diet alone vs advice. Comprehensive: BP↓4.3mmHg, DASH↓2.9mmHg, advice↓0.6mmHg. Weight loss + DASH + exercise > diet alone. Multifactorial approach additive benefits."
