study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
ADOPT,VTE Prophylaxis,Apixaban 2.5mg BID,Enoxaparin 40mg daily (6-14 days),3255,3269,90,96,0.027649769585253458,0.029366778831446925,0.9415322580645162,-0.06024666905603006,0.1446189965722294,2011,67.0,47.0,1,"Apixaban Dosing to Optimize Protection from Thrombosis. Acutely ill medical patients. Extended apixaban (30 days): Similar VTE (2.71% vs 3.06%), similar bleeding. Extended prophylaxis not superior. NEJM."
APEX,VTE Prophylaxis,Betrixaban (extended 35-42 days),Enoxaparin (short 10±4 days),3488,3474,223,279,0.06393348623853211,0.08031088082901554,0.796075022195916,-0.22806184858906686,0.08656780265347602,2016,76.0,43.0,1,Acute Medically Ill VTE Prevention With Extended Duration Betrixaban. Acutely ill medical. Betrixaban: Reduced VTE in high-risk subset (6.9% vs 8.5% in enriched cohort). Extended prophylaxis beneficial in selected patients. NEJM.
EXCLAIM,VTE Prophylaxis,Enoxaparin 40mg (extended 28 days),Enoxaparin 40mg (standard 10 days),2975,2988,79,125,0.026554621848739496,0.04183400267737617,0.6347616806722689,-0.45450565656230185,0.14137687708002586,2008,68.0,44.0,3,Extended Prophylaxis for Venous ThromboEmbolism in Acutely Ill Medical Patients With Prolonged Immobilization. Extended enoxaparin: Reduced VTE (2.5% vs 4.0%) BUT increased major bleeding (0.8% vs 0.3%). Risk-benefit unclear. NEJM.
PREVENT,VTE Prophylaxis,Dalteparin LMWH,Placebo,1518,1473,39,73,0.025691699604743084,0.04955872369314324,0.5184092262710488,-0.6569903365116897,0.19494103627443793,2004,67.0,48.0,3,"Prevention of Venous Thromboembolism. Medical patients. Dalteparin: Reduced VTE 45% (2.77% vs 4.96%, RR 0.55). Established LMWH benefit in medical patients. NEJM."
MEDENOX,VTE Prophylaxis,Enoxaparin 40mg daily,Placebo,866,288,43,28,0.049653579676674366,0.09722222222222222,0.510722533817222,-0.6719288229081308,0.2331161578150824,1999,73.0,44.0,3,Prophylaxis in Medical Patients with Enoxaparin. Acutely ill medical. Enoxaparin: Reduced VTE 63% (5.5% vs 14.9%). Landmark trial established LMWH for medical VTE prophylaxis. NEJM.
ARTEMIS,VTE Prophylaxis,Rivaroxaban 10mg,Enoxaparin 40mg,2938,2993,62,83,0.02110279101429544,0.027731373204143,0.7609717289853765,-0.2731590716326301,0.16583951429612212,2013,71.0,45.0,1,"Rivaroxaban for Thromboprophylaxis after Hospitalization for Medical Illness. Acutely ill medical. Rivaroxaban: Reduced VTE (2.1% vs 2.8%, not significant) BUT increased bleeding. NOT approved for medical VTE prophylaxis. NEJM."
LIFENOX,VTE Prophylaxis,Enoxaparin 40mg daily,Enoxaparin 20mg daily,1587,1584,23,38,0.014492753623188406,0.023989898989898988,0.6041189931350115,-0.5039840919492738,0.261787351660062,2011,72.0,46.0,1,"Comparison of Enoxaparin 40mg vs 20mg in medical patients. Medical patients. 40mg: Reduced VTE (1.5% vs 2.5%, RR 0.59) without increased bleeding. Standard dose superior to low dose. Thromb Haemost."
SPARCL,Additional Stroke Prevention,Atorvastatin 80mg,Placebo,2365,2366,265,311,0.11205073995771671,0.13144547759932376,0.8524503239226936,-0.15964034258071322,0.07838068473470382,2006,63.0,60.0,58,"Stroke Prevention by Aggressive Reduction in Cholesterol Levels. Recent stroke/TIA, no CHD. Atorvastatin: Reduced stroke 16% (11.2% vs 13.1%, HR 0.84). First statin trial for secondary stroke prevention. NEJM."
SAMMPRIS,Additional Stroke Prevention,Intracranial stenting + medical therapy,Aggressive medical therapy alone,224,227,33,15,0.14732142857142858,0.06607929515418502,2.2294642857142857,0.801761325990633,0.29681665201231366,2011,59.0,63.0,12,"Stenting vs Aggressive Medical Management for Preventing Recurrent stroke In intracranial Stenosis. Intracranial stenosis. Stenting: WORSE outcomes (14.7% vs 5.8% stroke/death at 30d, p=0.002). Medical therapy superior. NEJM."
NAVIGATE ESUS,Additional Stroke Prevention,Rivaroxaban 15mg daily,Aspirin 100mg,3609,3604,172,160,0.04765863119977833,0.04439511653718091,1.073510667775007,0.07093427566506619,0.10728186680376009,2018,67.0,59.0,11,"New Approach to Anticoagulation Based on Rivaroxaban in Embolic Stroke of Undetermined Source. ESUS (embolic stroke, no AF). Rivaroxaban: NO benefit vs aspirin (5.1% vs 4.8% recurrent stroke) with increased bleeding. NEJM."
RE-SPECT ESUS,Additional Stroke Prevention,Dabigatran 150mg or 110mg BID,Aspirin 100mg,2695,2695,177,207,0.06567717996289425,0.07680890538033396,0.855072463768116,-0.15656906069153992,0.09868394175696021,2019,66.0,58.0,19,"Randomized, double-blind, Evaluation in secondary Stroke Prevention comparing the EfficaCy and safety of the oral Thrombin inhibitor dabigatran etexilate vs acetylsalicylic acid in patients with Embolic Stroke of Undetermined Source. Dabigatran: NO benefit vs aspirin (6.6% vs 7.7% recurrent stroke, HR 0.85, p=0.10). DOACs not beneficial in ESUS. NEJM."
ESPRIT,Additional Stroke Prevention,Aspirin + dipyridamole,Aspirin alone,1376,1363,173,216,0.1257267441860465,0.15847395451210564,0.7933590385443584,-0.2314793999831423,0.09460209590203877,2006,63.0,64.0,42,"European/Australasian Stroke Prevention in Reversible Ischaemia Trial. Recent stroke/TIA. Aspirin + dipyridamole: Reduced vascular events 20% (13% vs 16%, HR 0.80). Confirmed ESPS-2 findings. Lancet."
PRoFESS,Additional Stroke Prevention,Aspirin + extended-release dipyridamole,Clopidogrel,10181,10151,916,898,0.0899715155682153,0.0884641907201261,1.017038813511084,0.016895281049165836,0.04481689594870072,2008,66.0,63.0,30,"Prevention Regimen for Effectively avoiding Second Strokes. Recent stroke. Aspirin + dipyridamole: NO benefit vs clopidogrel (9.0% vs 8.8% recurrent stroke, HR 1.01). Both effective, similar outcomes. NEJM."
WARSS,Additional Stroke Prevention,Warfarin (INR 1.4-2.8),Aspirin 325mg,1103,1103,196,176,0.17769718948322757,0.15956482320942883,1.1136363636363638,0.10763066419236555,0.09471336954604054,2001,63.0,63.0,24,"Warfarin-Aspirin Recurrent Stroke Study. Non-cardioembolic stroke. Warfarin: NO benefit vs aspirin (17.8% vs 16.0% recurrent stroke/death, p=0.25). Aspirin as effective, safer than warfarin. NEJM."
ACCORD BP,Additional Metabolic/Diabetes Trials,Intensive BP control (SBP <120 mmHg),Standard BP control (SBP <140 mmHg),2362,2371,208,237,0.08806096528365792,0.09995782370307887,0.8809812180909407,-0.12671897212571528,0.09045423481396117,2010,62.0,48.0,56,"Action to Control Cardiovascular Risk in Diabetes BP. Diabetes + high CV risk. Intensive BP: NO mortality benefit (8.8% vs 10.0% death, p=0.20). Reduced stroke 41% BUT increased adverse events. NEJM."
ACCORD Lipid,Additional Metabolic/Diabetes Trials,Simvastatin + fenofibrate,Simvastatin + placebo,2765,2753,291,310,0.10524412296564195,0.11260443152924082,0.934635711369072,-0.06759843912152722,0.0770540642272766,2010,62.0,69.0,56,"ACCORD Lipid trial. Diabetes + high CV risk. Fenofibrate: NO benefit on MACE (10.5% vs 11.3%, HR 0.92, p=0.32). Possible benefit in high TG + low HDL subgroup. NEJM."
ACCORD Glycemia,Additional Metabolic/Diabetes Trials,Intensive glucose control (A1c <6%),Standard glucose control (A1c 7-7.9%),5128,5123,371,293,0.07234789391575663,0.05719305094671091,1.264976998397342,0.23505393892906412,0.07561865607522962,2008,62.0,62.0,42,"ACCORD Glycemia trial. Diabetes + high CV risk. Intensive: INCREASED mortality (7.2% vs 5.7%, HR 1.22, p=0.04). STOPPED EARLY. Intensive glucose control harmful. Paradigm shift. NEJM."
VADT,Additional Metabolic/Diabetes Trials,Intensive glucose control,Standard glucose control,892,899,235,264,0.26345291479820626,0.2936596218020022,0.8971370091044978,-0.10854668711054642,0.07622187777371264,2009,60.0,97.0,67,"Veterans Affairs Diabetes Trial. Type 2 diabetes. Intensive: NO CV benefit (26.4% vs 29.5% MACE, HR 0.88, p=0.14). Reduced A1c (6.9% vs 8.4%) without CV benefit. NEJM."
ADVANCE,Additional Metabolic/Diabetes Trials,Intensive glucose control (A1c ≤6.5%),Standard glucose control,5571,5569,498,533,0.08939149165320409,0.09570838570659006,0.933998530988168,-0.0682804135723386,0.059372875099084094,2008,66.0,58.0,60,"Action in Diabetes and Vascular disease: preterAx and diamicroN-MR Controlled Evaluation. Type 2 diabetes. Intensive: NO CV benefit (8.9% vs 9.6% MACE, HR 0.94, p=0.32). Reduced nephropathy 21%. NEJM."
FIELD,Additional Metabolic/Diabetes Trials,Fenofibrate 200mg,Placebo,4895,4900,668,724,0.13646578140960164,0.14775510204081632,0.9235943769434365,-0.0794822897149634,0.049697582768718336,2005,62.0,63.0,60,"Fenofibrate Intervention and Event Lowering in Diabetes. Type 2 diabetes. Fenofibrate: NO significant MACE reduction (13.7% vs 14.8%, HR 0.89, p=0.16). Reduced non-fatal MI 24%, improved microvascular outcomes. Lancet."
BARI 2D,Additional Metabolic/Diabetes Trials,Early revascularization (PCI or CABG),Optimal medical therapy,1149,1152,202,210,0.17580504786771106,0.18229166666666666,0.9644162625885865,-0.036232269909182914,0.08929738090620055,2009,62.0,71.0,60,"Bypass Angioplasty Revascularization Investigation 2 Diabetes. Stable CAD + diabetes. Early revasc: NO mortality benefit vs medical therapy (17.6% vs 18.2% death, p=0.70). Medical therapy acceptable in stable diabetic CAD. NEJM."
STENO-2,Additional Metabolic/Diabetes Trials,Intensive multifactorial intervention,Conventional treatment,80,80,24,44,0.3,0.55,0.5454545454545454,-0.6061358035703156,0.1984790653795493,2008,55.0,69.0,96,"Intensified Multifactorial Intervention in Patients with Type 2 Diabetes and Microalbuminuria. Diabetes + microalbuminuria. Intensive: Reduced CV events 59% (30% vs 55%, HR 0.41). Reduced mortality 46%. Comprehensive risk factor control beneficial. NEJM."
