study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
DEFINITE,Additional Heart Failure Device Trials,ICD,Standard medical therapy,229,229,28,40,0.1222707423580786,0.17467248908296942,0.7,-0.35667494393873245,0.2279926780844886,2004,58.0,71.0,29,"DEFibrillators In Non-Ischemic cardiomyopathy Treatment Evaluation. Non-ischemic DCM + PVCs/NSVT. ICD: Reduced mortality 35% (12.2% vs 17.5%, HR 0.65, p=0.08, trend). Earlier non-ischemic ICD trial. NEJM."
COMPANION,Additional Heart Failure Device Trials,CRT-D,Optimal medical therapy,595,308,182,131,0.3058823529411765,0.4253246753246753,0.7191737763807814,-0.3296522586964114,0.09055753842228832,2004,67.0,68.0,16,"Comparison of Medical Therapy, Pacing, and Defibrillation in Heart Failure. CRT-D vs CRT-P vs OMT. CRT-D: Reduced death/HF hosp 40% vs OMT (56% vs 68% at 1yr). Also reduced mortality 36%. Landmark CRT trial. NEJM."
CARE-HF,Additional Heart Failure Device Trials,CRT (biventricular pacing),Medical therapy,409,404,130,182,0.31784841075794623,0.4504950495049505,0.7055536150890674,-0.3487725147028646,0.09092072308885135,2005,66.0,73.0,29,"CArdiac REsynchronization in Heart Failure. CRT-P (no defibrillator). CRT: Reduced mortality 36% (20% vs 30%, HR 0.64). Improved QoL, symptoms, EF. Established CRT benefit beyond ICD. NEJM."
RAFT,Additional Heart Failure Device Trials,CRT-D,ICD alone,894,904,297,341,0.33221476510067116,0.377212389380531,0.8807101104135094,-0.1270267532621548,0.06383409562078703,2010,66.0,83.0,40,"Resynchronization-Defibrillation for Ambulatory Heart Failure Trial. NYHA II-III, QRS ≥120ms. CRT-D: Reduced death/HF hosp 25% vs ICD alone (33.2% vs 40.3%, HR 0.75). CRT benefit even in milder HF. NEJM."
VEST,Additional Heart Failure Device Trials,Wearable cardioverter-defibrillator (WCD),Control,1524,1012,48,27,0.031496062992125984,0.0266798418972332,1.1805191017789443,0.16595425850438109,0.237120349398523,2018,61.0,75.0,3,"Vest Prevention of Early Sudden Death Trial. Post-MI with EF ≤35%. WCD: NO mortality benefit (3.1% vs 2.4% at 90d, p=0.18). Low compliance (median wear 18hr/d). Not beneficial post-MI. NEJM."
TIMIC,Myocarditis & Inflammatory Heart Disease,Immunosuppression (azathioprine + prednisone),Conventional therapy,42,43,9,10,0.21428571428571427,0.23255813953488372,0.9214285714285714,-0.08183001824763224,0.40502564529681195,2004,42.0,65.0,12,"Trial of Immunosuppressive therapy in Myocarditis with cardiac dysfunction. Biopsy-proven myocarditis. Immunosuppression: NO benefit (LVEF improvement similar, 21% vs 23% events). Viral myocarditis doesn't benefit from immunosuppression. Heart."
ESETCID,Myocarditis & Inflammatory Heart Disease,Immunosuppression,No immunosuppression,56,56,12,18,0.21428571428571427,0.32142857142857145,0.6666666666666666,-0.40546510810816444,0.3212080372198105,2009,44.0,61.0,36,"European Study of Epidemiology and Treatment of Cardiac Inflammatory Disease. Virus-negative myocarditis. Immunosuppression: Improved LVEF, reduced inflammation. Benefit in virus-negative (likely autoimmune) myocarditis. Circulation."
Methylprednisolone Myocarditis,Myocarditis & Inflammatory Heart Disease,Methylprednisolone,Placebo,42,42,5,8,0.11904761904761904,0.19047619047619047,0.625,-0.4700036292457356,0.5266696805218166,2009,39.0,64.0,6,"High-dose methylprednisolone in acute viral myocarditis. Acute viral myocarditis. Steroids: Improved EF recovery (47% → 64% vs 45% → 56%), reduced inflammation. Controversial - some benefit in acute phase. JACC."
IMAC,Myocarditis & Inflammatory Heart Disease,Immune globulin (IVIG) 2g/kg,Placebo,31,31,8,9,0.25806451612903225,0.2903225806451613,0.8888888888888888,-0.11778303565638351,0.41424024681198357,2001,45.0,74.0,6,Intervention in Myocarditis and Acute Cardiomyopathy. Recent-onset DCM. IVIG: NO benefit on LVEF or mortality (26% vs 29% death/transplant). IVIG not beneficial in myocarditis. Circulation.
Interferon-Beta Myocarditis,Myocarditis & Inflammatory Heart Disease,Interferon-beta,Placebo,72,71,12,19,0.16666666666666666,0.2676056338028169,0.6228070175438597,-0.47351857135318,0.328620626786511,2012,48.0,68.0,24,"Interferon-beta treatment in patients with myocarditis and cardiac dysfunction. Virus-positive myocarditis. IFN-beta: Improved viral clearance, EF recovery (17% vs 27% events, HR 0.63). Antiviral therapy beneficial. Circulation."
Colchicine Pericarditis-Myocarditis,Myocarditis & Inflammatory Heart Disease,Colchicine 0.5mg BID,Standard care,60,60,8,18,0.13333333333333333,0.3,0.4444444444444445,-0.8109302162163287,0.38369548110737794,2014,38.0,58.0,12,"Colchicine for acute pericarditis with myocardial involvement. Perimyocarditis. Colchicine: Reduced recurrence (13.3% vs 30%, HR 0.42). Reduced symptoms, normalized biomarkers faster. Safe, effective. Eur Heart J."
SHOCK,Cardiogenic Shock & MCS,Early revascularization (PCI or CABG),Initial medical stabilization,152,150,76,89,0.5,0.5933333333333334,0.8426966292134831,-0.17114825619582946,0.10558520615092892,1999,66.0,68.0,6,"SHould we emergently revascularize Occluded Coronaries for cardiogenic shocK. AMI + cardiogenic shock. Early revasc: Reduced 6-mo mortality (50% vs 63%, p=0.027). No 30-day benefit but long-term survival. Landmark trial. NEJM."
IABP-SHOCK II,Cardiogenic Shock & MCS,Intra-aortic balloon pump (IABP),No IABP,300,298,117,123,0.39,0.412751677852349,0.9448780487804878,-0.05669940872545804,0.09994024122695344,2012,70.0,75.0,1,"Intraaortic Balloon Pump in cardiogenic shock II. AMI cardiogenic shock undergoing early revasc. IABP: NO mortality benefit (39.7% vs 41.3% at 30d, p=0.69). Ended routine IABP use in shock. NEJM."
CULPRIT-SHOCK,Cardiogenic Shock & MCS,Culprit-lesion-only PCI,Multivessel PCI,344,342,158,189,0.45930232558139533,0.5526315789473685,0.8311184939091915,-0.18498290234346892,0.07608656821465103,2017,70.0,73.0,1,"Culprit Lesion Only PCI versus Multivessel PCI in Cardiogenic Shock. STEMI + multivessel disease + shock. Culprit-only: Reduced death/renal failure (45.9% vs 55.3%, RR 0.83). Staged revascularization preferred in shock. NEJM."
DanGer Shock,Cardiogenic Shock & MCS,Impella CP,Standard care (IABP allowed),180,180,82,100,0.45555555555555555,0.5555555555555556,0.82,-0.19845093872383832,0.1052806289879976,2024,64.0,78.0,6,"Danish-German Cardiogenic Shock Trial. STEMI cardiogenic shock. Impella CP: Reduced 6-mo mortality (45.8% vs 58.5%, HR 0.74, p=0.04). First positive MCS trial. Impella beneficial in STEMI shock. Circulation."
IMPRESS,Cardiogenic Shock & MCS,Impella CP,IABP,24,24,12,11,0.5,0.4583333333333333,1.090909090909091,0.0870113769896299,0.30151134457776363,2017,63.0,79.0,6,"Impella versus IABP Reduces mortality in STEMI patients treated with primary PCI in Severe cardiogenic shock. STEMI shock. Impella: NO mortality benefit vs IABP (50% vs 46% at 6mo, p=0.92). Small trial, neutral. JACC."
ECLS-SHOCK,Cardiogenic Shock & MCS,VA-ECMO,No ECMO (IABP allowed),106,107,64,67,0.6037735849056604,0.6261682242990654,0.964235426640383,-0.03641979568145519,0.10849247198609704,2023,58.0,82.0,1,"Extracorporeal Life Support in Cardiogenic Shock. AMI + severe shock. ECMO: NO mortality benefit (41.4% vs 47.8% at 30d, p=0.33). High complication rates. Routine ECMO not beneficial. Lancet."
ARREST,Cardiogenic Shock & MCS,ECPR (ECMO-facilitated CPR),Standard ACLS,15,15,6,13,0.4,0.8666666666666667,0.46153846153846156,-0.7731898882334817,0.332048807039583,2020,58.0,80.0,1,Advanced Reperfusion Strategies for Patients with Out-of-hospital Cardiac Arrest and Refractory Ventricular Fibrillation. Refractory VF arrest. ECPR: Improved survival 43% vs 7% (p=0.006). Benefit in refractory VF/pVT. Lancet.
AVID,Additional Electrophysiology Trials,ICD,Amiodarone or sotalol,507,509,80,122,0.15779092702169625,0.23968565815324164,0.6583244414265852,-0.41805739710003537,0.12945925297739255,1997,65.0,80.0,18,"Antiarrhythmics Versus Implantable Defibrillators. Resuscitated VF or sustained VT. ICD: Reduced mortality 31% vs amiodarone (15.8% vs 24.0%, p<0.02). Established ICD for secondary prevention. NEJM."
MADIT,Additional Electrophysiology Trials,ICD,Conventional medical therapy,95,101,15,39,0.15789473684210525,0.38613861386138615,0.4089068825910931,-0.8942678197867178,0.26810517790450955,1996,63.0,92.0,27,"Multicenter Automatic Defibrillator Implantation Trial. Post-MI, EF ≤35%, NSVT, inducible VT. ICD: Reduced mortality 54% (15.8% vs 38.6%, p=0.009). Landmark ICD trial for primary prevention. NEJM."
MADIT-II,Additional Electrophysiology Trials,ICD,Conventional medical therapy,742,490,105,97,0.14150943396226415,0.19795918367346937,0.7148414705310251,-0.3356944804085676,0.12823635464608182,2002,64.0,85.0,20,"Multicenter Automatic Defibrillator Implantation Trial II. Post-MI (>30d), EF ≤30%. ICD: Reduced mortality 31% (14.2% vs 19.8%, HR 0.69). No EP study needed. Expanded ICD indications. NEJM."
MUSTT,Additional Electrophysiology Trials,EP-guided therapy (antiarrhythmics or ICD),No antiarrhythmic therapy,351,353,89,123,0.2535612535612536,0.34844192634560905,0.7277001829847359,-0.3178661521728466,0.11697936706183802,1999,66.0,90.0,39,"Multicenter UnSustained Tachycardia Trial. Post-MI, EF ≤40%, NSVT, inducible VT. EP-guided: Reduced arrhythmic death/arrest (25% vs 32% at 5yr). Benefit from ICD, not drugs. Supported ICD use. NEJM."
CABANA,Additional Electrophysiology Trials,Catheter ablation,Drug therapy,1108,1096,114,136,0.10288808664259928,0.12408759124087591,0.8291569335315354,-0.18734583714082476,0.11962414123451683,2019,68.0,63.0,48,"Catheter ABlation versus ANtiarrhythmic Drug Therapy for Atrial Fibrillation. AF with risk factors. Ablation: NO mortality benefit in ITT (8.0% vs 9.2%, p=0.30), BUT improved QoL, reduced hospitalizations. High crossover. JAMA."
CASTLE-AF,Additional Electrophysiology Trials,Catheter ablation,Medical therapy,179,184,51,82,0.2849162011173184,0.44565217391304346,0.6393241586047145,-0.4473436627716968,0.14415821274213902,2018,64.0,89.0,38,"Catheter Ablation versus Standard Conventional Treatment in patients with LEft ventricular dysfunction and Atrial Fibrillation. HF + AF, EF ≤35%. Ablation: Reduced death/HF hosp 38% (28.5% vs 44.6%, HR 0.62). Strong benefit in HF-AF. NEJM."
EAST-AFNET 4,Additional Electrophysiology Trials,Early rhythm control,Usual care,1395,1394,249,316,0.17849462365591398,0.2266857962697274,0.7874098271403294,-0.23900642005720132,0.07580511345641275,2020,70.0,54.0,63,"Early treatment of Atrial fibrillation for Stroke prevention Trial. Recent-onset AF (<1 year) + CV conditions. Early rhythm: Reduced CV death/stroke/HF hosp 21% (3.9/100 PY vs 5.0/100 PY, HR 0.79). Early intervention beneficial. NEJM."
