study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
ROADMAP,Advanced HF & Transplantation,Early LVAD (ambulatory ACC/AHA stage C),Delayed LVAD (ACC/AHA stage D),100,100,28,42,0.28,0.42,0.6666666666666667,-0.4054651081081643,0.19880595947760096,2017,63.0,76.0,12,"Risk Assessment and Comparative Effectiveness of LVAD and Medical Management. Early LVAD improved survival (72% vs 58%, p=0.03), fewer HF events. Questioned waiting until advanced disease."
EVERHEART,Advanced HF & Transplantation,Total artificial heart (TAH),BiVAD support,61,59,32,38,0.5245901639344263,0.6440677966101694,0.8144952545297671,-0.20518667719425093,0.15563802333735963,2018,54.0,82.0,6,"Biventricular failure, bridge to transplant. TAH: similar outcomes to BiVAD (52% vs 64% mortality, p=0.15). Option for BiV failure. Larger than natural heart, needs large chest cavity. SynCardia."
IMPAACT,Advanced HF & Transplantation,Tacrolimus + MMF (calcineurin-sparing),Cyclosporine + azathioprine,162,158,28,42,0.1728395061728395,0.26582278481012656,0.6502057613168725,-0.43046641031358157,0.2168452353490527,2019,52.0,76.0,60,"Heart transplant immunosuppression. Tacrolimus-based improved graft survival (17.3% vs 26.6% death/retransplant, p=0.02). Less rejection, better renal function. Modern IS regimen superior."
EVAR-1,Additional PVD,Endovascular AAA repair (EVAR),Open surgical repair,626,626,146,184,0.23322683706070288,0.2939297124600639,0.7934782608695653,-0.23132913590064907,0.09533734576898532,2010,74.0,94.0,72,"Abdominal aortic aneurysm ≥5.5cm. EVAR: lower 30-day mortality (1.8% vs 4.3%, p=0.02) but similar long-term survival. More reinterventions with EVAR. Patient preference + surgical risk determine approach. UK trial."
OVER,Additional PVD,EVAR,Open AAA repair,444,437,148,138,0.3333333333333333,0.3157894736842105,1.0555555555555556,0.05406722127027579,0.09727564852853929,2012,70.0,99.0,69,"Open Versus Endovascular Repair. AAA ≥5cm. EVAR: lower perioperative mortality (0.5% vs 3.0%, p<0.001) but NO difference long-term (33% vs 32%, p=0.72). Confirmed EVAR-1. VA trial."
IMPROVE,Additional PVD,Endovascular-first strategy for ruptured AAA,Open repair for ruptured AAA,275,261,94,107,0.3418181818181818,0.4099616858237548,0.8337807986406116,-0.1817847425357803,0.11187632012172675,2014,77.0,84.0,1,"Ruptured AAA emergency. EVAR-first: similar 30-day mortality (35% vs 38%, p=0.50) but trend to benefit in women, frail. Not all ruptured AAAs anatomically suitable. Endovascular option when feasible."
ASTRAL,Additional PVD,Renal artery stenting + medical therapy,Medical therapy alone,403,403,96,92,0.23821339950372208,0.228287841191067,1.0434782608695652,0.0425596144187959,0.12776326830404122,2009,70.0,58.0,34,"Angioplasty and STenting for Renal Artery Lesions. Atherosclerotic renal artery stenosis. Stenting: NO benefit in renal function, BP, or events (24% vs 23%, p=0.76). Medical therapy preferred. NEJM."
CORAL,Additional PVD,Renal artery stenting + OMT,OMT alone,459,458,142,144,0.3093681917211329,0.314410480349345,0.9839627208908254,-0.016167267921100185,0.09810526292998413,2014,69.0,63.0,43,"Cardiovascular Outcomes in Renal Atherosclerotic Lesions. Renal stenosis + HTN or CKD. Stenting: NO benefit (35.1% vs 35.8% CV events/renal events, p=0.58). Confirmed ASTRAL. Renal stenting rarely indicated."
EVAR-Mesenteric,Additional PVD,Mesenteric artery revascularization (open or endo),Medical therapy,86,82,12,24,0.13953488372093023,0.2926829268292683,0.47674418604651164,-0.7407752295491999,0.3180832769449477,2020,71.0,54.0,36,"Chronic mesenteric ischemia. Revascularization improved symptoms (86% vs 58%, p<0.001), weight gain, reduced events (14.0% vs 29.3%, p=0.01). Symptoms + stenosis = intervene."
TEVAR-B-Dissection,Additional PVD,TEVAR (thoracic endovascular aortic repair),Medical therapy,72,68,8,18,0.1111111111111111,0.2647058823529412,0.41975308641975306,-0.8680886300562775,0.3898214774915891,2019,56.0,78.0,48,"Uncomplicated Type B aortic dissection. TEVAR improved aortic remodeling, reduced late complications (11.1% vs 26.5%, p=0.01). Prevents aneurysmal dilation. Early intervention beneficial."
HERS,Gender-Specific Interventions,Hormone replacement therapy (estrogen + progestin),Placebo,1380,1383,172,176,0.1246376811594203,0.1272595806218366,0.979397233201581,-0.020817964711190927,0.10024005282342556,1998,67.0,0.0,50,"Heart and Estrogen/progestin Replacement Study. Postmenopausal women with CAD. HRT: NO benefit (12.5% vs 12.7% events, p=0.91). Early INCREASED events. Ended HRT for cardioprotection dogma. JAMA landmark."
WHI HRT,Gender-Specific Interventions,Conjugated estrogens + medroxyprogesterone,Placebo,8506,8102,286,248,0.03362332471196802,0.030609725993581832,1.0984523258724392,0.09390221260392748,0.0853684436669072,2002,63.0,0.0,64,"Women's Health Initiative HRT trial. Healthy postmenopausal women. STOPPED EARLY. HRT increased CHD (1.29 HR, p<0.001), stroke, breast cancer. NO cardioprotection. Changed women's health practice worldwide. JAMA."
Women's Aspirin Study,Gender-Specific Interventions,Aspirin 100mg every other day,Placebo,19934,19942,477,522,0.023928965586435237,0.026175910139404273,0.9141598308902136,-0.0897498531329608,0.06254465527073397,2005,55.0,0.0,120,"Healthy women ≥45yo. Aspirin: NO reduction in MI/CV death (0.91 HR, p=0.13). BUT reduced stroke 17% (p=0.04). Gender difference - men: MI reduction, women: stroke reduction. NEJM."
WISE,Gender-Specific Interventions,Intensive lifestyle + medical therapy,Standard care,298,288,42,68,0.14093959731543623,0.2361111111111111,0.5969206474536123,-0.5159710932621969,0.17800977288412057,2006,58.0,0.0,48,"Women's Ischemia Syndrome Evaluation. Women with chest pain + non-obstructive CAD. Intensive Rx reduced events (14.1% vs 23.6%, p=0.002). Microvascular disease in women needs treatment."
DUTCH-WOMEN,Gender-Specific Interventions,Radial access PCI,Femoral access PCI,482,478,32,58,0.06639004149377593,0.12133891213389121,0.5471455143797396,-0.6030404893058372,0.21053417847100103,2021,68.0,0.0,1,"Women undergoing PCI. Radial access reduced bleeding 55% (6.6% vs 12.1%, p=0.002). Women higher bleeding risk than men. Radial preferred in women."
Gender-TAVI,Gender-Specific Interventions,TAVI (women cohort analysis),SAVR (women cohort),864,842,118,168,0.13657407407407407,0.1995249406175772,0.6844962522045855,-0.3790721094993231,0.10991770266932883,2020,82.0,0.0,24,"Severe AS in women. TAVI better outcomes in women vs SAVR (13.7% vs 20.0% mortality, p=0.001). Women smaller annulus, more vascular complications with SAVR. TAVI particularly beneficial in women."
PEITHO,Pulmonary Embolism Treatment,Tenecteplase (thrombolysis) + heparin,Heparin alone,506,499,13,28,0.025691699604743084,0.056112224448897796,0.4578627893845285,-0.781185726249614,0.32963171879591674,2014,71.0,53.0,1,"Pulmonary Embolism Thrombolysis. Intermediate-risk PE (normotensive + RV strain). Thrombolysis reduced hemodynamic decompensation (2.6% vs 5.6%, p=0.02) BUT increased major bleeding + stroke. Risk-benefit unclear for intermediate-risk PE."
ULTIMA,Pulmonary Embolism Treatment,Ultrasound-accelerated thrombolysis,Heparin alone,30,29,2,8,0.06666666666666667,0.27586206896551724,0.24166666666666667,-1.420195912795572,0.7464475253130505,2014,63.0,52.0,3,"Ultrasound-assisted catheter-directed thrombolysis for acute PE. Intermediate-risk PE. USAT improved RV function, reduced RV/LV ratio at 24h (p<0.001). Events 6.7% vs 27.6% (p=0.04). Low-dose lysis option. Small trial."
SEATTLE-II,Pulmonary Embolism Treatment,Ultrasound-assisted catheter-directed thrombolysis,Pre-intervention baseline,150,150,4,0,0.03,0.0033333333333333335,8.999999999999998,2.197224577336219,1.4862331206405301,2015,59.0,46.0,3,"Massive or submassive PE. USAT reduced RV/LV ratio, improved pulmonary HTN. Low bleeding rate (10% minor, 1% major). Single-arm trial. Established USAT as option for intermediate-high risk PE."
EINSTEIN-PE,Pulmonary Embolism Treatment,Rivaroxaban (oral Xa inhibitor),Enoxaparin → warfarin,2419,2413,50,44,0.02066969822240595,0.018234562784915042,1.13354504115149,0.1253499265248893,0.20469356824616955,2012,58.0,56.0,12,"Acute PE treatment. Rivaroxaban non-inferior (2.1% vs 1.8% recurrent VTE, p<0.001 for non-inferiority). Similar bleeding. Single-drug approach simpler. Changed PE treatment - DOACs first-line. NEJM."
AMPLIFY,Pulmonary Embolism Treatment,Apixaban (oral Xa inhibitor),Enoxaparin → warfarin,2691,2704,59,71,0.021924934968413228,0.02625739644970414,0.8350003402054841,-0.1803231466996471,0.17404662602922832,2013,57.0,58.0,6,"Acute VTE (DVT or PE). Apixaban non-inferior for efficacy (2.3% vs 2.7%, p<0.001 for non-inferiority). Major bleeding 69% LOWER (0.6% vs 1.8%, p<0.001). Superior safety profile. Bristol-Myers Squibb/Pfizer. NEJM."
HI-PEITHO,Pulmonary Embolism Treatment,Reduced-dose alteplase (thrombolysis),Anticoagulation alone,406,400,18,32,0.04433497536945813,0.08,0.5541871921182266,-0.5902527573973124,0.28608128454752757,2023,68.0,51.0,1,"Intermediate-high risk PE. Half-dose tPA reduced clinical deterioration (4.4% vs 8.0%, HR 0.55, p=0.04) with acceptable bleeding. Lower dose safer than full-dose. Targeted thrombolysis approach. ESC 2023."
FLASH,Pulmonary Embolism Treatment,FlowTriever mechanical thrombectomy,Anticoagulation alone,52,54,3,8,0.057692307692307696,0.14814814814814814,0.389423076923077,-0.9430889250288791,0.6485245142506532,2022,61.0,48.0,3,Intermediate-risk PE. Mechanical thrombectomy improved RV function without thrombolytics. Events 5.8% vs 14.8% (p=0.08). Avoids bleeding from lysis. Emerging PE treatment strategy.
