study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
COMET,Additional CHF Pharmacotherapy,Carvedilol,Metoprolol tartrate,1511,1518,512,600,0.3388484447385837,0.3952569169960474,0.8572865651886168,-0.15398303449380293,0.047950148797578036,2003,62.0,80.0,58,"Carvedilol Or Metoprolol European Trial. Chronic HF. Carvedilol: Reduced mortality 17% vs metoprolol (34% vs 40%, HR 0.83, p=0.0017). Carvedilol superior to short-acting metoprolol. Lancet."
SHIFT,Additional CHF Pharmacotherapy,Ivabradine,Placebo,3241,3264,793,937,0.24467756865165072,0.28707107843137253,0.8523239958153553,-0.15978854766112396,0.04139263960165757,2010,60.0,76.0,23,"Systolic Heart failure treatment with the If inhibitor ivabradine Trial. HFrEF + HR ≥70 bpm on beta-blocker. Ivabradine: Reduced CV death/HF hosp 18% (24% vs 29%, HR 0.82). Heart rate reduction beneficial. Lancet."
VICTORIA,Additional CHF Pharmacotherapy,Vericiguat (sGC stimulator),Placebo,2526,2524,897,972,0.35510688836104515,0.38510301109350237,0.9221088335630432,-0.08109202165097552,0.03676349349544345,2020,67.0,76.0,11,"Vericiguat Global Study in Subjects with Heart Failure with Reduced Ejection Fraction. Recent HF worsening. Vericiguat: Reduced CV death/HF hosp 10% (35.5% vs 38.5%, HR 0.90, p=0.02). Modest benefit in worsening HF. NEJM."
GALACTIC-HF,Additional CHF Pharmacotherapy,Omecamtiv mecarbil (cardiac myosin activator),Placebo,4120,4112,1523,1607,0.36966019417475726,0.39080739299610895,0.9458884371167404,-0.05563064805092187,0.028159674107179306,2021,65.0,78.0,22,"Global Approach to Lowering Adverse Cardiac outcomes Through Improving Contractility in Heart Failure. HFrEF. Omecamtiv: Reduced CV death/HF events 8% (37.0% vs 39.1%, HR 0.92, p=0.03). First cardiac myosin activator. NEJM."
DIG,Additional CHF Pharmacotherapy,Digoxin,Placebo,3397,3403,1181,1194,0.34765969973506033,0.35086688216279754,0.9908592614727054,-0.009182771414863357,0.03310627186412259,1997,64.0,78.0,37,"Digitalis Investigation Group. HF + normal sinus rhythm. Digoxin: NO mortality benefit (34.8% vs 35.1%, RR 0.99) BUT reduced HF hospitalization (26.8% vs 34.7%). Symptom control without mortality benefit. NEJM."
RALES,Additional CHF Pharmacotherapy,Spironolactone 25mg,Placebo,822,841,284,386,0.34549878345498786,0.4589774078478002,0.7527577121389761,-0.2840118663868566,0.06087852397549334,1999,65.0,73.0,24,"Randomized Aldactone Evaluation Study. Severe HF (NYHA III-IV). Spironolactone: Reduced mortality 30% (35% vs 46%, RR 0.70). STOPPED EARLY. Landmark MRA trial. Established aldosterone antagonism in HF. NEJM."
TOPCAT,Additional CHF Pharmacotherapy,Spironolactone,Placebo,1722,1723,320,351,0.18583042973286876,0.2037144515380151,0.912210343104652,-0.09188467613184013,0.06937506542896213,2014,69.0,48.0,41,"Treatment of Preserved Cardiac Function Heart Failure with an Aldosterone Antagonist. HFpEF. Spironolactone: NO mortality benefit (18.6% vs 20.4% death, p=0.14). Reduced HF hosp. Neutral trial for HFpEF. NEJM."
EMPHASIS-HF,Additional CHF Pharmacotherapy,Eplerenone,Placebo,1364,1373,249,356,0.18255131964809385,0.25928623452294247,0.7040532636989687,-0.35090126702275914,0.0732364872977573,2011,69.0,78.0,21,"Eplerenone in Mild Patients Hospitalization And SurvIval Study in Heart Failure. Mild HFrEF (NYHA II). Eplerenone: Reduced CV death/HF hosp 37% (18.3% vs 25.9%, HR 0.63). STOPPED EARLY. Extended MRA benefit to mild HF. NEJM."
COMPARE,Additional Interventional Cardiology,Everolimus-eluting stent (EES),Paclitaxel-eluting stent (PES),903,897,54,90,0.059800664451827246,0.10033444816053512,0.5960132890365448,-0.51749231512418,0.16555175237905223,2010,64.0,75.0,12,"Comparison of the everolimus eluting coronary stent with the paclitaxel eluting coronary stent. All-comers PCI. EES: Reduced MACE 27% (6% vs 9%, HR 0.73) and stent thrombosis. Second-generation DES superior to first-generation. Lancet."
LEADERS,Additional Interventional Cardiology,Biolimus-eluting stent (BES),Sirolimus-eluting stent (SES),857,850,79,109,0.09218203033838973,0.12823529411764706,0.7188506952993695,-0.3301015988755398,0.13960375368501937,2008,65.0,77.0,12,Limus Eluted from A Durable versus ERodable Stent coating. All-comers PCI. BES: Non-inferior (9% vs 11% MACE) with lower late stent thrombosis. Biodegradable polymer DES beneficial. Lancet.
RESOLUTE All Comers,Additional Interventional Cardiology,Zotarolimus-eluting stent (ZES-R),Everolimus-eluting stent (EES),1140,1152,98,93,0.08596491228070176,0.08072916666666667,1.064855687606112,0.06283928538461127,0.1386056321607617,2010,65.0,75.0,12,RESOLUTE All Comers trial. All-comers PCI. ZES-R: Non-inferior to EES (8.2% vs 8.3% target lesion failure). Both second-generation DES excellent. Lancet.
EXCEL,Additional Interventional Cardiology,PCI with everolimus-eluting stents,CABG,948,957,129,134,0.1360759493670886,0.1400208986415883,0.9718259965992821,-0.028578506391306716,0.11452004257583194,2016,66.0,76.0,36,"Evaluation of XIENCE versus Coronary Artery Bypass Surgery for Effectiveness of Left Main Revascularization. Left main disease, low-intermediate SYNTAX. PCI: Non-inferior to CABG (15.4% vs 14.7% death/stroke/MI at 3yr). Extended PCI to left main. NEJM."
NOBLE,Additional Interventional Cardiology,PCI with biolimus-eluting stents,CABG,592,603,121,81,0.20439189189189189,0.13432835820895522,1.521584084084084,0.419751952767482,0.1313871296602932,2016,66.0,80.0,58,"Nordic-Baltic-British left main revascularization study. Left main disease. PCI: Higher MACE than CABG (28% vs 18%, HR 1.58, p=0.0066). CABG superior for left main at 5yr. Lancet."
BEST,Additional Interventional Cardiology,PCI,CABG,438,442,75,70,0.17123287671232876,0.1583710407239819,1.0812133072407044,0.07808384318820337,0.15189963514538982,2015,64.0,67.0,24,"Randomized Comparison of Coronary Artery Bypass Surgery and Everolimus-Eluting Stent Implantation in the Treatment of Patients with Multivessel Coronary Artery Disease. Multivessel CAD. PCI: Similar to CABG (11.0% vs 7.9% death/MI/stroke, p=0.32) BUT higher repeat revascularization. NEJM."
ISCHEMIA,Additional Interventional Cardiology,Early invasive strategy,Conservative strategy,2588,2591,318,352,0.12287480680061824,0.1358548822848321,0.9044563193761417,-0.10042126787660141,0.07220258337004351,2020,64.0,77.0,42,"International Study of Comparative Health Effectiveness with Medical and Invasive Approaches. Stable CAD + moderate-severe ischemia. Invasive: NO mortality benefit (13.3% vs 15.5% death/MI, p=0.34). Conservative strategy acceptable for stable CAD. NEJM."
ORBITA,Additional Interventional Cardiology,PCI,Placebo (sham procedure),105,95,0,0,0.004761904761904762,0.005263157894736842,0.9047619047619049,-0.1000834585569824,1.9949811715118309,2018,66.0,82.0,2,"Objective Randomised Blinded Investigation with optimal medical Therapy of Angioplasty in stable angina. Stable angina + single-vessel CAD. PCI: NO symptom benefit vs placebo (exercise time difference -8.9 sec, p=0.20). Challenged PCI dogma for stable angina. Lancet."
COURAGE,Additional Interventional Cardiology,PCI + optimal medical therapy,Optimal medical therapy alone,1149,1138,211,202,0.1836379460400348,0.17750439367311072,1.0345543692750476,0.0339707729123823,0.08911102569887044,2007,62.0,85.0,55,"Clinical Outcomes Utilizing Revascularization and Aggressive Drug Evaluation. Stable CAD. PCI: NO mortality benefit vs medical therapy (19% vs 18.5% death/MI, p=0.62). Medical therapy alone reasonable for stable CAD. NEJM."
ERAFT,Additional Arrhythmia Management,Endoscopic surgical AF ablation,Catheter ablation,62,60,18,39,0.2903225806451613,0.65,0.4466501240694789,-0.8059797110564726,0.2200020051541577,2019,61.0,76.0,12,"Endoscopic versus catheter ablation for persistent AF. Persistent AF. Surgical ablation: Superior AF freedom (82% vs 37%, p<0.001). More invasive but higher success. Circulation."
STAF,Additional Arrhythmia Management,Rhythm control (antiarrhythmics),Rate control,100,100,25,30,0.25,0.3,0.8333333333333334,-0.1823215567939546,0.23094010767585027,2003,66.0,67.0,20,"Strategies of Treatment of Atrial Fibrillation. Persistent AF. Rhythm control: NO benefit vs rate control (25% vs 30% events, p=0.42). Rate control non-inferior. BMJ."
HOT CAFE,Additional Arrhythmia Management,Rhythm control (antiarrhythmics + cardioversion),Rate control,101,104,29,34,0.2871287128712871,0.3269230769230769,0.8782760629004076,-0.12979431232957425,0.21066121762720705,2004,61.0,69.0,20,"How to Treat Chronic Atrial Fibrillation. Permanent AF. Rhythm control: NO benefit vs rate control (29% vs 33% CV events, p=0.50). Rate control acceptable. Circulation."
PIAF,Additional Arrhythmia Management,Rhythm control (amiodarone + cardioversion),Rate control (diltiazem),126,126,10,7,0.07936507936507936,0.05555555555555555,1.4285714285714286,0.3566749439387324,0.4764285119345052,2000,61.0,79.0,12,"Pharmacological Intervention in Atrial Fibrillation. Persistent AF. Rhythm control: NO symptom benefit vs rate control (8% vs 6% events, p=0.46). Rate control simpler. Lancet."
AATAC,Additional Arrhythmia Management,Catheter ablation,Amiodarone,68,65,12,31,0.17647058823529413,0.47692307692307695,0.3700189753320683,-0.9942009899776156,0.292405369499101,2016,61.0,100.0,24,"Ablation vs Amiodarone for Treatment of Atrial Fibrillation in patients with Congestive heart failure. AF + HF + ICD. Ablation: Reduced death/HF hosp (28.5% vs 57.7%, HR 0.43). Strong benefit in HF-AF with ablation. JACC."
CAPTAF,Additional Arrhythmia Management,Cryoballoon ablation,Radiofrequency ablation,61,61,18,17,0.29508196721311475,0.2786885245901639,1.0588235294117647,0.05715841383994862,0.2856434835969808,2016,58.0,72.0,12,"Catheter Ablation vs Anti-arrhythmic drugs for atrial fibrillation Trial. Paroxysmal AF. Cryoballoon: Similar efficacy to RF ablation (AF freedom 72% vs 69%, p=0.77). Both techniques effective. JACC."
EHRA-PATHS,Additional Arrhythmia Management,Early AF management,Usual care,1417,1415,127,156,0.08962597035991532,0.11024734982332156,0.8129535132005139,-0.2070813504042882,0.11345414084696336,2021,70.0,57.0,12,"Early versus late rhythm control in atrial fibrillation. Recent-onset AF (<12 months). Early management: Reduced CV hosp (8.9% vs 11.1%, HR 0.79). Early intervention beneficial. Eur Heart J."
CTAF,Additional Arrhythmia Management,Amiodarone,Sotalol or propafenone,201,202,65,101,0.32338308457711445,0.5,0.6467661691542289,-0.43577045760349326,0.12393541082358538,2000,62.0,74.0,16,"Canadian Trial of Atrial Fibrillation. Persistent AF. Amiodarone: Superior AF recurrence (35% vs 63%, p<0.001) vs sotalol/propafenone. Amiodarone most effective antiarrhythmic. JACC."
A4 Study,Additional Arrhythmia Management,Amiodarone,Placebo,258,259,42,56,0.16279069767441862,0.21621621621621623,0.752906976744186,-0.2838135956738606,0.184200146073272,2004,65.0,73.0,12,"Atrial fibrillation efficacy of Amiodarone. Persistent AF. Amiodarone: Reduced AF recurrence (16.3% vs 21.6%, HR 0.74). Effective but toxicity limits use. JACC."
INTERHEART,Additional Risk Factor Modification,Risk factor assessment (observational),No risk factors,6688,8045,6688,0,1.0000747607655502,6.215040397762585e-05,16091.202900717704,9.686027997957533,1.4141696107661683,2004,56.0,76.0,12,"Effect of potentially modifiable risk factors associated with myocardial infarction. Case-control study. 9 risk factors (smoking, lipids, HTN, DM, obesity, diet, activity, alcohol, psychosocial) account for 90% of MI risk. Landmark epidemiology. Lancet."
MRFIT,Additional Risk Factor Modification,Multifactorial risk factor intervention,Usual care,6428,6438,265,260,0.04122588674548849,0.0403852127990059,1.0208163802594419,0.020602679972044763,0.08549176349996733,1982,46.0,100.0,84,"Multiple Risk Factor Intervention Trial. High CV risk men. Intervention: NO mortality benefit (4.1% vs 4.0% CHD death, p=0.84). Trial negative BUT changed public health policy. JAMA."
Look AHEAD,Additional Risk Factor Modification,Intensive lifestyle intervention (weight loss),Diabetes support and education,2570,2575,403,418,0.15680933852140078,0.16233009708737864,0.965990542326811,-0.03460123536950228,0.06400218357870739,2013,59.0,41.0,120,"Action for Health in Diabetes. Overweight/obese Type 2 DM. Intensive lifestyle: NO CV benefit (1.83 vs 1.92 events/100 PY, p=0.51) despite sustained weight loss. Lifestyle alone insufficient for CV prevention in DM. NEJM."
ODYSSEY OUTCOMES,Additional Risk Factor Modification,Alirocumab (PCSK9 inhibitor),Placebo,9462,9462,903,1052,0.09543436905516804,0.11118156837877827,0.8583650190114069,-0.15272583988066965,0.0429722963230349,2018,58.0,75.0,34,"Evaluation of Cardiovascular Outcomes After an Acute Coronary Syndrome During Treatment With Alirocumab. Recent ACS + LDL ≥70. Alirocumab: Reduced MACE 15% (9.5% vs 11.1%, HR 0.85). PCSK9i beneficial post-ACS. NEJM."
GISSI-Prevenzione,Additional Risk Factor Modification,Omega-3 fatty acids (EPA + DHA),Control,5666,5658,472,545,0.0833039181080127,0.09632378932484977,0.8648322360644695,-0.14521973760663814,0.060002284984408676,1999,59.0,86.0,42,"GISSI-Prevenzione trial. Recent MI. Omega-3: Reduced death/MI/stroke 15% (12.6% vs 14.1%, p=0.048). Early omega-3 trial showing benefit. Lancet."
ASCOT-LLA,Additional Risk Factor Modification,Atorvastatin 10mg,Placebo,5168,5137,100,154,0.01934984520123839,0.029978586723768737,0.6454555506413092,-0.43779893142070764,0.1269068236697191,2003,63.0,81.0,39,"Anglo-Scandinavian Cardiac Outcomes Trial-Lipid Lowering Arm. HTN + ≥3 CV risk factors, TC ≤251. Atorvastatin: Reduced CV events 36% (1.9% vs 3.0%, HR 0.64). STOPPED EARLY. Statins beneficial even with average cholesterol. Lancet."
TNT,Additional Risk Factor Modification,Atorvastatin 80mg (intensive),Atorvastatin 10mg (moderate),4995,5006,434,548,0.0868868868868869,0.10946863763483819,0.7937148827659778,-0.23103097193854488,0.06106557537459996,2005,61.0,81.0,58,"Treating to New Targets. Stable CAD. Intensive statin: Reduced CV events 22% vs moderate (8.7% vs 10.9%, HR 0.78). Lower is better for LDL. NEJM."
IDEAL,Additional Risk Factor Modification,Atorvastatin 80mg,Simvastatin 20-40mg,4439,4449,411,463,0.09258842081549899,0.10406832996178916,0.8896887347908315,-0.11688361361799288,0.06436514323724045,2005,62.0,81.0,57,"Incremental Decrease in End Points Through Aggressive Lipid Lowering. Prior MI. Atorvastatin 80mg: NO significant MACE reduction (9.3% vs 10.4%, HR 0.89, p=0.07). Trend toward benefit with intensive therapy. JAMA."
CARDS,Additional Risk Factor Modification,Atorvastatin 10mg,Placebo,1428,1410,83,127,0.05812324929971989,0.09007092198581561,0.6453053662409846,-0.4380316381893091,0.13606141462190882,2004,62.0,68.0,47,"Collaborative Atorvastatin Diabetes Study. Type 2 DM, no CVD, LDL ≤160. Atorvastatin: Reduced CV events 37% (5.8% vs 9.0%, HR 0.63). STOPPED EARLY. Statins beneficial in diabetes primary prevention. Lancet."
RUTH,Women's Cardiovascular Health,Raloxifene 60mg (SERM),Placebo,5044,5057,533,553,0.1056701030927835,0.10935337156416848,0.9663177420256893,-0.03426257336131739,0.0573453556965934,2006,68.0,0.0,66,"Raloxifene Use for The Heart. Postmenopausal women at high CV risk. Raloxifene: NO CV benefit (10.6% vs 10.9% CHD/stroke, p=0.84) despite lipid improvements. SERMs not protective. JAMA."
PEPI,Women's Cardiovascular Health,Hormone replacement therapy (various),Placebo,696,174,3,2,0.004310344827586207,0.011494252873563218,0.375,-0.9808292530117262,0.9089276237893511,1995,56.0,0.0,36,"Postmenopausal Estrogen/Progestin Interventions. Postmenopausal women. HRT: Improved lipids, NO CV events (surrogate endpoint trial). Early HRT trial focusing on risk factors. JAMA."
ELITE,Women's Cardiovascular Health,Estradiol,Placebo,323,320,19,29,0.058823529411764705,0.090625,0.6490872210953347,-0.43218817824891786,0.2844175844350344,2016,60.0,0.0,60,Early versus Late Intervention Trial with Estradiol. Early (<6yr) vs late (>10yr) menopause. Early estradiol: Reduced subclinical atherosclerosis progression. Timing hypothesis supported. NEJM.
BIG 1-98,Women's Cardiovascular Health,Letrozole (aromatase inhibitor),Tamoxifen,4003,4007,92,73,0.022982762927804146,0.018218118292987272,1.2615333020782358,0.23232788754422007,0.155141288668009,2005,61.0,0.0,76,Breast International Group 1-98. Postmenopausal breast cancer. Letrozole: Superior cancer outcomes BUT increased CV events (2.3% vs 1.8% arterial thrombosis). Oncology trial showing CV effects. NEJM.
KEEPS,Women's Cardiovascular Health,Oral conjugated equine estrogen,Placebo,230,275,8,12,0.034782608695652174,0.04363636363636364,0.7971014492753623,-0.22677331936478848,0.44760377970925713,2012,53.0,0.0,48,Kronos Early Estrogen Prevention Study. Recently menopausal women. Early HRT: NO atherosclerosis progression vs placebo (carotid IMT similar). Early HRT safe but no CV benefit. Circulation.
KEEPS Cognitive,Women's Cardiovascular Health,Oral estrogen or transdermal estrogen,Placebo,442,221,12,8,0.027149321266968326,0.03619909502262444,0.75,-0.2876820724517809,0.448938751965779,2015,53.0,0.0,48,KEEPS Cognitive and Affective Study. Recently menopausal. Early HRT: NO cognitive benefit vs placebo. HRT does not prevent cognitive decline. Neurology.
ERA,Women's Cardiovascular Health,Estrogen replacement therapy,Placebo,199,100,28,16,0.1407035175879397,0.16,0.879396984924623,-0.12851885080097844,0.28842531110522357,2000,66.0,0.0,39,Estrogen Replacement and Atherosclerosis. Postmenopausal women with CAD. HRT: NO benefit on angiographic progression (14.1% vs 16.0% events). HRT not beneficial in established CAD. NEJM.
DIVA,Women's Cardiovascular Health,Testosterone therapy,Placebo,324,326,38,45,0.11728395061728394,0.13803680981595093,0.8496570644718792,-0.16292246446955588,0.20587400826778335,2013,61.0,0.0,24,"Transdermal testosterone in postmenopausal women with hypoactive sexual desire disorder. Postmenopausal women. Testosterone: Improved sexual function, NO CV harm (11.7% vs 13.8% events). Safety data for testosterone. Menopause."
HYVET,Elderly Cardiovascular Care,Indapamide ± perindopril,Placebo,1933,1912,196,235,0.10139679255043973,0.12290794979079497,0.8249815632188969,-0.19239424051062598,0.09119768000735824,2008,84.0,39.0,24,"Hypertension in the Very Elderly Trial. Age ≥80 yr, SBP 160-199. Treatment: Reduced stroke 30%, death 21% (10.1% vs 12.3%, HR 0.79). BP treatment beneficial even in very elderly. NEJM."
SPRINT Elderly,Elderly Cardiovascular Care,Intensive BP control (SBP <120),Standard BP control (SBP <140),1317,1319,102,148,0.0774487471526196,0.11220621683093253,0.6902357938804409,-0.3707220095058103,0.12265083272847742,2016,80.0,58.0,38,"SPRINT trial elderly subgroup. Age ≥75yr. Intensive BP: Reduced CV events 34% (7.7% vs 11.2% composite, HR 0.66) and mortality (3.3% vs 4.5%). Benefit maintained in elderly. JAMA."
PROSPER,Elderly Cardiovascular Care,Pravastatin 40mg,Placebo,2891,2913,408,473,0.14112763749567625,0.16237555784414692,0.869143357346522,-0.14024719914468262,0.062257172429564606,2002,75.0,48.0,40,"Prospective Study of Pravastatin in the Elderly at Risk. Age 70-82 yr with CV risk. Pravastatin: Reduced CHD death/MI 19% (14.1% vs 16.2%, HR 0.81). Statins beneficial in elderly. Lancet."
SENIORS,Elderly Cardiovascular Care,Nebivolol,Placebo,1067,1061,332,375,0.31115276476101217,0.353440150801131,0.8803548890971571,-0.12743016974169255,0.06163603384271738,2005,76.0,63.0,21,"Study of Effects of Nebivolol Intervention on Outcomes and Rehospitalisation in Seniors with heart failure. Age ≥70yr with HF. Nebivolol: Reduced death/CV hosp 14% (31.1% vs 35.3%, HR 0.86, p=0.039). Beta-blockers beneficial in elderly HF. Eur Heart J."
WARFARIN Elderly,Elderly Cardiovascular Care,Warfarin (INR 2-3),Aspirin 325mg,370,363,79,105,0.21351351351351353,0.2892561983471074,0.7381467181467183,-0.30361266906392104,0.12932329153160682,2007,82.0,39.0,34,"Warfarin versus aspirin for stroke prevention in octogenarians with atrial fibrillation. AF, age ≥80yr. Warfarin: Reduced stroke/death (21% vs 29%, HR 0.68, p=0.03) with similar major bleeding. Warfarin superior even in elderly. Stroke."
ELYSIA,Elderly Cardiovascular Care,Eplerenone,Placebo,241,245,52,68,0.2157676348547718,0.27755102040816326,0.7773980961679278,-0.25180270954060735,0.16032978930095365,2013,78.0,56.0,24,"Eplerenone in Mild Patients Hospitalization And SurvIval Study in Heart Failure - elderly substudy. Age ≥65yr, HF. Eplerenone: Reduced CV death/HF hosp (21.6% vs 27.8%, HR 0.75). MRA beneficial in elderly. JACC Heart Fail."
ELDERCARE-AF,Elderly Cardiovascular Care,Edoxaban 15mg daily,Placebo,492,492,21,38,0.042682926829268296,0.07723577235772358,0.5526315789473685,-0.5930637220029626,0.2643289549828496,2020,87.0,32.0,34,"Edoxaban for the prevention of stroke and systemic embolism in elderly patients with non-valvular atrial fibrillation who are deemed unsuitable for standard oral anticoagulation. AF age ≥80yr. Low-dose edoxaban: Reduced stroke/embolism (2.3% vs 6.7%/yr, HR 0.34). Low-dose DOAC effective in very elderly. NEJM."
PREVEND IT,Elderly Cardiovascular Care,Fosinopril + pravastatin,Placebo,432,432,32,38,0.07407407407407407,0.08796296296296297,0.8421052631578947,-0.17185025692665928,0.23007859492802582,2004,51.0,50.0,46,"Prevention of REnal and Vascular ENdstage Disease Intervention Trial. Microalbuminuria, no CVD. Combination: NO CV benefit (7.4% vs 8.8% CV events, p=0.54). Primary prevention in microalbuminuria not beneficial. Circulation."
OPTIMAAL,Additional Clinical Scenarios,Losartan,Captopril,2744,2733,499,477,0.18185131195335277,0.17453347969264543,1.0419279571666942,0.04107280194546962,0.05805268561895931,2002,67.0,71.0,31,"OPtimal Trial In Myocardial infarction with Angiotensin II Antagonist Losartan. Post-MI with HF. Losartan: NOT superior to captopril (18.2% vs 17.4% death, p=0.07). ARBs not superior to ACEi post-MI. Lancet."
VALIANT,Additional Clinical Scenarios,"Valsartan, Captopril, or both",Comparison between groups,9152,4909,979,958,0.10697115384615384,0.19515176206966794,0.5481434177774209,-0.6012183150018767,0.04186070455020449,2003,65.0,69.0,25,VALsartan In Acute myocardial iNfarcTion. Post-MI with HF/LV dysfunction. Valsartan: Non-inferior to captopril (19.9% vs 19.5% death). ARBs equivalent to ACEi. Combination NO additional benefit. NEJM.
ONTARGET,Additional Clinical Scenarios,Telmisartan,Ramipril,8542,8576,1412,1397,0.16530086630765628,0.1628964552238806,1.0147603646774948,0.014652490705396887,0.03450162070243953,2008,66.0,73.0,56,ONgoing Telmisartan Alone and in combination with Ramipril Global Endpoint Trial. High CV risk. Telmisartan: Non-inferior to ramipril (16.5% vs 16.3% CV death/MI/stroke). ARBs equivalent to ACEi. Combination harmful. NEJM.
TRANSCEND,Additional Clinical Scenarios,Telmisartan,Placebo,2954,2972,465,504,0.15741367637102235,0.1695827725437416,0.9282409646322984,-0.07446391973768761,0.05881893256666581,2008,67.0,68.0,56,"Telmisartan Randomised AssessmeNt Study in ACE iNtolerant subjects with cardiovascular Disease. ACEi intolerant. Telmisartan: NO mortality benefit (15.7% vs 17.0% CV death/MI/stroke, p=0.216). ARBs for ACEi-intolerant patients. Lancet."
