study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
VA NEPHRON-D,BP Management in CKD,Losartan + lisinopril (dual RAAS),Losartan alone,724,724,152,132,0.20994475138121546,0.18232044198895028,1.1515151515151514,0.14107859825990543,0.10673459610150829,2013,65.0,98.0,26,"Veterans Affairs Nephropathy in Diabetes. Type 2 DM + diabetic nephropathy. STOPPED EARLY for harm. Dual RAAS: hyperkalemia increased (6.3% vs 2.6%), AKI doubled. No benefit for progression. Confirmed ALTITUDE - avoid dual RAAS blockade."
SHARP,Lipid Management in CKD,Simvastatin 20mg + ezetimibe 10mg,Placebo,4650,4620,526,619,0.11311827956989247,0.13398268398268398,0.8442753660951586,-0.16927657445250377,0.055544086902373675,2011,62.0,63.0,58,"Study of Heart And Renal Protection. CKD (not on dialysis) or dialysis. Major atherosclerotic events reduced 17% (11.3% vs 13.4%, p=0.0021). Benefit in non-dialysis CKD, unclear on dialysis. LDL↓33mg/dL. Largest lipid trial in CKD."
4D,Lipid Management in CKD,Atorvastatin 20mg,Placebo,619,636,226,243,0.3651050080775444,0.38207547169811323,0.9555834779313508,-0.0454331534127366,0.07315852082421077,2005,66.0,52.0,48,"Die Deutsche Diabetes Dialyse. Type 2 DM on hemodialysis. Primary composite (death/MI/stroke) NO BENEFIT (37% vs 38%, p=0.37). Cardiac death reduced 18% but stroke increased. Statins may not work on dialysis - different pathophysiology."
AURORA,Lipid Management in CKD,Rosuvastatin 10mg,Placebo,1389,1378,396,408,0.28509719222462204,0.2960812772133527,0.9629017913861009,-0.037803854330421036,0.059418861549739146,2009,64.0,62.0,38,"A study to evaluate the Use of Rosuvastatin in subjects On Regular hemodialysis. HD patients. Primary (CV death/MI/stroke) NO BENEFIT (HR 0.96, p=0.59). LDL↓43%. Confirmed 4D - statins ineffective on HD. Don't start statins in dialysis patients."
PLANET I,Lipid Management in CKD,Atorvastatin 80mg,Rosuvastatin 10 or 40mg,237,237,12,15,0.05063291139240506,0.06329113924050633,0.7999999999999999,-0.22314355131420985,0.3762461713221799,2012,58.0,72.0,12,Prospective evaluation of proteinuria and renal function in diabetic patients with progressive renal disease. Type 2 DM + proteinuria. Comparing high vs moderate-intensity statins. Proteinuria reduced similarly. Both safe in CKD. Rosuvastatin superior LDL lowering.
FHN Daily,Dialysis-Specific Trials,Frequent HD (6x/week),Conventional HD (3x/week),125,120,22,28,0.176,0.23333333333333334,0.7542857142857142,-0.28198405133714327,0.254628156014801,2010,51.0,63.0,12,"Frequent Hemodialysis Network Daily trial. Death/LV mass composite improved with frequent HD (HR 0.61, p=0.01). LV mass reduced, BP improved, QOL better. But vascular access complications doubled. Daily HD beneficial but access issues limit adoption."
HEMO Study,Dialysis-Specific Trials,High-flux dialysis membrane,Low-flux membrane,955,944,449,460,0.4701570680628272,0.4872881355932203,0.964844070111541,-0.03578877607611599,0.047902422516368504,2002,58.0,58.0,36,"Hemodialysis study. 2x2 factorial: high vs low flux, high vs standard Kt/V dose. High flux: NO mortality benefit (HR 0.92, p=0.23). High dose: NO benefit (HR 0.96, p=0.53). Established that standard 3x/week HD adequate for most."
CONTRAST,Dialysis-Specific Trials,Online hemodiafiltration,Low-flux hemodialysis,358,356,149,138,0.41620111731843573,0.38764044943820225,1.0736782446765443,0.07109036523958447,0.09140843152651149,2012,64.0,65.0,36,"Convective Transport Study. HD patients randomized to hemodiafiltration (HDF) vs conventional HD. All-cause mortality NO BENEFIT (HR 1.05, p=0.70). But CV mortality trended lower in high-volume HDF. Dutch trial."
FREEDOM,Dialysis-Specific Trials,Frequent nocturnal HD (6 nights/week),Conventional HD (3x/week),45,42,8,12,0.17777777777777778,0.2857142857142857,0.6222222222222222,-0.4744579795951158,0.40286671158286,2011,53.0,71.0,12,"Frequent Hemodialysis Network Nocturnal trial. LV mass reduced, hyperphosphatemia controlled, BP improved with nocturnal HD. But vascular access events increased 71%. Small trial. Shows feasibility but access challenges."
LANDMARK,Dialysis-Specific Trials,Etelcalcetide (IV calcimimetic),Cinacalcet (oral),503,500,67,82,0.13320079522862824,0.164,0.8121999709062697,-0.20800869955083448,0.15209346966576615,2017,58.0,56.0,12,HemodiaLysis patients: A randomized controlled trial evaluating etelcalcetide versus oral cinacalcet. Secondary hyperparathyroidism on HD. Etelcalcetide (IV during HD) non-inferior to oral cinacalcet. Better adherence with IV. CV events trended lower.
