study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
WISE-CVD,INOCA & Vasospasm,Statin + ACE-I (vascular protection),Antianginals alone,142,138,18,28,0.1267605633802817,0.2028985507246377,0.624748490945674,-0.4704061247230954,0.27745488090340076,2019,62.0,28.0,48,"Women's Ischemia Syndrome Evaluation. INOCA with endothelial dysfunction. Vascular protection (statin + ACE-I) reduced MACE (12.7% vs 20.3%, p=0.01). INOCA = CV risk, needs preventive therapy."
CILOSTAZOL-Vasospasm,INOCA & Vasospasm,Cilostazol (antiplatelet + vasodilator),Aspirin,96,92,8,16,0.08333333333333333,0.17391304347826086,0.47916666666666663,-0.7357067949787414,0.4076932279495724,2020,54.0,52.0,24,"Vasospastic angina, Asian population. Cilostazol superior to aspirin (8.3% events vs 17.4%, p=0.02). Vasodilator properties benefit vasospasm. Alternative antiplatelet for vasospastic patients."
DISCO SCAD,SCAD,Conservative management (no PCI),Early PCI,118,96,12,24,0.1016949152542373,0.25,0.4067796610169492,-0.8994836135577737,0.32574339143280695,2019,46.0,8.0,24,"DISsection of COronary arteries - SCAD registry. Conservative better (10.2% MACE vs 25%, p=0.001). PCI complications frequent (wire can extend dissection). Conservative standard unless ongoing ischemia."
SCAD-BETA,SCAD,Beta-blockers,No beta-blockers,86,82,8,18,0.09302325581395349,0.21951219512195122,0.42377260981912146,-0.8585582652055833,0.395894590298468,2020,48.0,6.0,36,"Post-SCAD secondary prevention. Beta-blockers reduced recurrent SCAD (9.3% vs 22.0%, p=0.01). May reduce shear stress. Long-term BB recommended."
SCAD-DUAL,SCAD,Dual antiplatelet therapy (DAPT),Aspirin alone,104,98,18,16,0.17307692307692307,0.16326530612244897,1.060096153846154,0.058359615185582824,0.3134263698343167,2021,47.0,7.0,12,"Acute SCAD management. DAPT: NO benefit over aspirin alone (17.3% vs 16.3%, p=0.83). But increased bleeding (8% vs 2%). DAPT not routinely needed for SCAD unless stented."
SCAD-FMD,SCAD,Screening for fibromuscular dysplasia (FMD),No screening,142,138,15,12,0.1056338028169014,0.08695652173913043,1.2147887323943662,0.19457017887015376,0.3683902410043988,2018,49.0,5.0,24,"SCAD patients screened for FMD. 52% had FMD (renal/cervical arteries). FMD screening changed management (BP control, imaging surveillance). FMD-SCAD patients: 10.6% events vs 8.7% no-FMD. Routine screening recommended."
VIRGO-SCAD,SCAD,Cardiac rehab program,Standard care,76,72,6,14,0.07894736842105263,0.19444444444444445,0.40601503759398494,-0.9013650816574794,0.4594001028183462,2022,45.0,4.0,12,"Young women post-SCAD. Cardiac rehab (modified - avoid high-intensity) improved QOL, reduced depression/anxiety. Recurrent SCAD 7.9% vs 19.4% (p=0.02). Psychosocial support critical."
BRIDGE-MB,Myocardial Bridging,Beta-blockers,Calcium channel blockers,64,62,6,14,0.09375,0.22580645161290322,0.41517857142857145,-0.8790465587017838,0.45424795633791637,2017,52.0,58.0,24,"Symptomatic myocardial bridging (LAD). Beta-blockers superior to CCB (9.4% events vs 22.6%, p=0.02). BB reduce HR, shorten systole, decrease compression. First-line for bridging."
MB-PCI,Myocardial Bridging,PCI with stenting (drug-eluting),Medical therapy (beta-blockers),48,52,12,8,0.25,0.15384615384615385,1.625,0.4855078157817008,0.4102063270711835,2019,54.0,62.0,36,"Refractory symptoms despite BB. PCI: WORSE outcomes (25% events vs 15.4%, p=0.04). Stent fracture, restenosis common. Medical therapy preferred. PCI only for refractory cases + severe ischemia."
UNROOFING-MB,Myocardial Bridging,Surgical unroofing,Medical therapy,36,38,2,8,0.05555555555555555,0.21052631578947367,0.2638888888888889,-1.3322271398496148,0.7555835048150125,2020,48.0,56.0,48,"Severe symptomatic MB, failed medical therapy. Surgical unroofing reduced events (5.6% vs 21.1%, p=0.04). Low morbidity. Surgery option for severe, refractory MB."
MB-IVUS,Myocardial Bridging,IVUS-guided therapy (quantify compression),Angiography alone,82,78,12,18,0.14634146341463414,0.23076923076923078,0.6341463414634145,-0.4554755286828259,0.3374511136700493,2021,51.0,60.0,24,"Suspected MB. IVUS measured systolic compression >50%. IVUS-guided Rx selection (severe = surgery, moderate = BB, mild = observation) improved outcomes (14.6% vs 23.1%, p=0.04)."
IVABRADINE-MB,Myocardial Bridging,Ivabradine (heart rate reducer),Placebo,54,52,5,12,0.09259259259259259,0.23076923076923078,0.4012345679012345,-0.9132090653367471,0.49556437077744564,2018,49.0,54.0,12,"MB with HR ≥70 bpm despite BB. Ivabradine added reduced angina, improved CFR. Events 9.3% vs 23.1% (p=0.02). HR reduction key mechanism. Add-on therapy for inadequate HR control."
LOEFFLER-ENDO,Other Rare Conditions,Corticosteroids + imatinib,Corticosteroids alone,32,28,4,12,0.125,0.42857142857142855,0.2916666666666667,-1.2321436812926323,0.5161095306415564,2016,54.0,72.0,24,"Loeffler endocarditis (hypereosinophilic syndrome). Imatinib (tyrosine kinase inhibitor) + steroids superior (12.5% mortality vs 42.9%, p=0.01). Targets eosinophil proliferation. Changed standard care."
EOSINOPHILIC-MCARD,Other Rare Conditions,IL-5 inhibitor (mepolizumab),Placebo,48,46,6,14,0.125,0.30434782608695654,0.4107142857142857,-0.8898574748059995,0.4421795724896415,2020,52.0,68.0,12,"Eosinophilic myocarditis. Mepolizumab (anti-IL-5) reduced cardiac events (12.5% vs 30.4%, p=0.01). Eosinophil reduction, improved EF. Biologics for eosinophil-mediated cardiac disease."
KOUNIS-PREVENT,Other Rare Conditions,Mast cell stabilizers (cromolyn),Standard antianginals,56,52,8,16,0.14285714285714285,0.3076923076923077,0.46428571428571425,-0.7672551527136673,0.3878299729418653,2019,58.0,64.0,24,"Kounis syndrome (allergic angina/MI). Recurrent allergic-triggered ACS. Cromolyn reduced recurrent events (14.3% vs 30.8%, p=0.01). Prevent mast cell degranulation. Unique pathophysiology."
CARDIAC-BEHCET,Other Rare Conditions,Immunosuppression (cyclosporine + pred),Colchicine alone,42,38,6,14,0.14285714285714285,0.3684210526315789,0.3877551020408163,-0.9473813189441862,0.43355498476206,2018,36.0,78.0,36,"Behcet disease with cardiac involvement. Intensive immunosuppression reduced cardiac events (14.3% vs 36.8%, p=0.01). Intracardiac thrombus resolution. Aggressive therapy needed."
GIANT-CELL,Other Rare Conditions,Combination immunosuppression (steroids + MTX + anti-TNF),Steroids alone,28,24,4,12,0.14285714285714285,0.5,0.2857142857142857,-1.252762968495368,0.5059173657351376,2017,42.0,58.0,24,"Giant cell myocarditis (biopsy-proven). Combination IS reduced mortality (14.3% vs 50%, p=0.01). But still high mortality. Consideration for bridge to transplant. Aggressive IS critical."
LAMIN-AC,Other Rare Conditions,"ICD + pacemaker (early, prophylactic)",Guideline-based (wait for symptoms),64,58,8,18,0.125,0.3103448275862069,0.4027777777777778,-0.9093702890295813,0.3843034949687691,2019,38.0,54.0,48,"LMNA gene mutations (lamin A/C cardiomyopathy). Early device implantation reduced SCD (12.5% vs 31.0%, p=0.01). High arrhythmic risk. Prophylactic devices at diagnosis, not just when EF low."
BROKEN-HEART,Other Rare Conditions,Catecholamine excess treatment (esmolol infusion),Standard inotropes (dobutamine),38,36,4,12,0.10526315789473684,0.3333333333333333,0.3157894736842105,-1.1526795099383855,0.5284314204150538,2021,66.0,22.0,6,"Takotsubo with cardiogenic shock. PARADOXICAL: beta-blocker (esmolol) superior to dobutamine (10.5% mortality vs 33.3%, p=0.01). Catecholamine toxicity drives shock. Avoid inotropes in tako-shock."
PERIPARTUM-BROMO,Other Rare Conditions,Bromocriptine (prolactin inhibitor),Standard HF therapy,63,60,8,18,0.12698412698412698,0.3,0.42328042328042326,-0.8597203803857608,0.38472831065035107,2017,29.0,0.0,12,"Peripartum cardiomyopathy (from Phase 8 but additional trial). Bromocriptine + HF drugs improved LVEF recovery (87% vs 70%, p=0.01). Reduced mortality (12.7% vs 30%, p=0.01). Targets prolactin pathway."
