study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
CASTLE,PAD Antiplatelet Therapy,Cilostazol,Placebo,279,278,38,52,0.13620071684587814,0.18705035971223022,0.7281499862145023,-0.31724822698577015,0.19587038319157435,2003,66.0,68.0,24,Claudication. Cilostazol improves walking distance
PACE,PAD Antiplatelet Therapy,Pentoxifylline,Placebo,212,211,28,34,0.1320754716981132,0.16113744075829384,0.8196448390677026,-0.1988841556369034,0.23594434257934985,2004,68.0,67.0,12,Claudication. Modest improvement in walking distance
BASIL,PAD Revascularization,Surgery-first,Angioplasty-first,228,224,108,111,0.47368421052631576,0.4955357142857143,0.9559032716927452,-0.0450985512875155,0.09704647155719703,2005,72.0,66.0,37,Severe limb ischemia. Comparable amputation-free survival
BASIL-2,PAD Revascularization,Vein bypass,Best endovascular,345,345,132,138,0.3826086956521739,0.4,0.9565217391304348,-0.04445176257083381,0.09500017335813875,2023,70.0,70.0,24,Chronic limb-threatening ischemia. Surgery non-inferior to endovascular
BEST-CLI,PAD Revascularization,Surgery-first,Endovascular-first,889,897,287,325,0.3228346456692913,0.36231884057971014,0.8910236220472441,-0.11538434002522488,0.06573855063853108,2022,68.0,65.0,18,"CLTI. Surgery better with adequate vein, endovascular if no vein"
CLEVER,PAD Revascularization,Supervised exercise,Stenting,41,40,12,18,0.2926829268292683,0.45,0.6504065040650406,-0.4301577206985359,0.29916324136907235,2011,64.0,61.0,6,Aortoiliac disease. Exercise superior to stenting for walking distance
SUPERB,PAD Revascularization,Supervised exercise + optimal therapy,Optimal therapy alone,99,99,18,28,0.18181818181818182,0.2828282828282828,0.6428571428571429,-0.4418327522790392,0.2665854854785254,2017,68.0,69.0,12,Claudication. Exercise improves outcomes
EVAR-1,PAD Revascularization,Endovascular repair,Open repair,626,626,226,233,0.3610223642172524,0.3722044728434505,0.9699570815450644,-0.030503454293414625,0.0743083849623341,2005,74.0,92.0,48,AAA. EVAR lower perioperative mortality but similar long-term
DREAM,PAD Revascularization,Endovascular repair,Open repair,178,173,37,42,0.20786516853932585,0.24277456647398843,0.8562065275548423,-0.15524366143344992,0.1985906001996361,2005,70.0,91.0,25,"AAA. EVAR lower perioperative risk, similar long-term survival"
OVER,PAD Revascularization,Endovascular repair,Open repair,444,437,141,137,0.31756756756756754,0.3135011441647597,1.0129710001972776,0.012887597213408783,0.09925163415707537,2009,70.0,99.0,70,Veterans with AAA. No long-term survival difference
ACE,PAD Revascularization,Endovascular repair,Open repair,150,150,38,45,0.25333333333333335,0.3,0.8444444444444446,-0.16907633004393385,0.1876290978568439,2014,70.0,90.0,36,AAA in younger patients. Similar outcomes
IMPROVE,PAD Revascularization,Emergency EVAR strategy,Open repair strategy,316,297,112,126,0.35443037974683544,0.42424242424242425,0.8354430379746836,-0.17979311044059593,0.10165391795720753,2014,77.0,85.0,3,Ruptured AAA. EVAR strategy reduces mortality by 14%
CREST,Carotid Interventions,Carotid stenting,Carotid endarterectomy,1262,1240,90,86,0.07131537242472266,0.06935483870967742,1.0282681605425128,0.027875989574681407,0.1453966074157534,2010,69.0,65.0,48,Symptomatic or high-grade asymptomatic stenosis. Similar outcomes
ACT-1,Carotid Interventions,Carotid stenting,Carotid endarterectomy,720,725,48,51,0.06666666666666667,0.0703448275862069,0.9477124183006536,-0.0537041789718611,0.19409527875987032,2016,70.0,64.0,60,Asymptomatic stenosis. Stenting non-inferior to surgery
ICSS,Carotid Interventions,Carotid stenting,Carotid endarterectomy,855,853,96,60,0.11228070175438597,0.07033997655334115,1.5962573099415205,0.46766170780065447,0.1572940232415167,2010,70.0,71.0,12,Symptomatic stenosis. Surgery superior in perioperative period
EVA-3S,Carotid Interventions,Carotid stenting,Carotid endarterectomy,265,259,29,11,0.10943396226415095,0.04247104247104247,2.5766723842195542,0.9464987929014191,0.3431577782349051,2006,72.0,71.0,4,Symptomatic stenosis. STOPPED EARLY - stenting higher risk
SPACE,Carotid Interventions,Carotid stenting,Carotid endarterectomy,605,595,53,45,0.08760330578512397,0.07563025210084033,1.158310376492195,0.1469623712965906,0.19431052961595538,2006,68.0,70.0,24,Symptomatic stenosis. Non-inferiority not demonstrated
