study_id,category,intervention,control,n_intervention,n_control,events_intervention,events_control,risk_intervention,risk_control,rr,log_rr,se_log_rr,year,mean_age,pct_male,mean_followup_months,notes
SORT OUT IV,DES Generation Comparisons,Sirolimus-eluting stent (Cypher),Everolimus-eluting stent (Xience),1229,1223,104,78,0.08462164361269324,0.06377759607522486,1.3268239761323568,0.28278809857291837,0.14423788093850892,2011,63.0,76.0,9,Danish all-comers. EES superior to SES - second-gen better than first-gen
SORT OUT V,DES Generation Comparisons,Biolimus-eluting stent (Nobori),Sirolimus-eluting stent (Cypher),1229,1239,90,95,0.07323026851098453,0.07667473769168684,0.9550768703695773,-0.045963449207168126,0.14148022741162453,2012,64.0,76.0,12,BES with biodegradable polymer non-inferior to SES
BIOSCIENCE,DES Generation Comparisons,Biolimus-eluting stent (biodegradable),Everolimus-eluting stent (durable),1003,997,82,83,0.08175473579262213,0.08324974924774323,0.9820418263282442,-0.018121378532441976,0.1491418677707298,2014,66.0,76.0,12,Biodegradable vs durable polymer. Similar safety and efficacy
BIOFLOW-II,DES Generation Comparisons,Orsiro sirolimus-eluting stent,Xience V everolimus-eluting stent,327,165,15,12,0.045871559633027525,0.07272727272727272,0.6307339449541285,-0.46087114568246296,0.37534156439682875,2013,67.0,75.0,9,Ultra-thin strut Orsiro vs Xience. Non-inferior for late lumen loss
HOST-ASSURE,DES Generation Comparisons,Zotarolimus-eluting stent (Resolute Integrity),Everolimus-eluting stent (Xience/Promus),1820,1828,87,89,0.0478021978021978,0.048687089715536105,0.9818249166563773,-0.01834227913430189,0.14708402846139512,2016,62.0,75.0,12,All-comers ACS. ZES non-inferior to EES in ACS setting
SYNTAX,PCI vs CABG,PCI (drug-eluting stents),CABG,903,897,152,112,0.16832779623477298,0.12486064659977704,1.34812529663028,0.2987149581929925,0.11526175377434564,2009,65.0,78.0,12,LANDMARK: Synergy between PCI with TAXUS and Cardiac Surgery. 3-vessel or left main CAD. CABG superior in complex disease (high SYNTAX score >32). Introduced SYNTAX score to guide revascularization choice
FREEDOM,PCI vs CABG,PCI (drug-eluting stents),CABG,953,947,176,131,0.18467995802728226,0.13833157338965152,1.3350528263498955,0.2889708613688764,0.10587786272710449,2012,63.0,71.0,45,Future REvascularization Evaluation in patients with Diabetes mellitus. Diabetes + multivessel CAD. CABG superior - 26% reduction in death/MI/stroke. Changed practice for diabetic patients
EXCEL,PCI vs CABG,PCI (everolimus-eluting stent),CABG,948,957,125,111,0.13185654008438819,0.11598746081504702,1.1368171969437793,0.12823242518789948,0.12210333578129251,2016,66.0,77.0,36,"Evaluation of XIENCE versus Coronary Artery Bypass Surgery for Effectiveness of Left Main Revascularization. Left main CAD, low-intermediate SYNTAX. PCI non-inferior at 3 years (controversial at 5 years)"
NOBLE,PCI vs CABG,PCI (biolimus-eluting stent),CABG,592,603,93,66,0.1570945945945946,0.10945273631840796,1.4352733415233416,0.3613553129700102,0.15018867913949382,2016,66.0,80.0,49,Nordic-Baltic-British left main revascularization study. Left main CAD. CABG superior to PCI - lower MACE. Contrasts with EXCEL findings
ISCHEMIA,PCI vs CABG,Initial invasive strategy,Initial conservative strategy,2588,2591,318,352,0.12287480680061824,0.1358548822848321,0.9044563193761417,-0.10042126787660141,0.07220258337004351,2020,64.0,77.0,42,International Study of Comparative Health Effectiveness with Medical and Invasive Approaches. Stable CAD with ischemia. NO BENEFIT of routine invasive strategy over optimal medical therapy for death/MI. Paradigm-shifting for stable CAD management
COURAGE,PCI vs CABG,PCI + optimal medical therapy,Optimal medical therapy alone,1149,1138,211,202,0.1836379460400348,0.17750439367311072,1.0345543692750476,0.0339707729123823,0.08911102569887044,2007,62.0,85.0,54,Clinical Outcomes Utilizing Revascularization and Aggressive Drug Evaluation. Stable CAD. PCI did not reduce death/MI vs medical therapy - challenged dogma
BARI,PCI vs CABG,PTCA (balloon angioplasty),CABG,915,914,131,121,0.1431693989071038,0.1323851203501094,1.0814614099263875,0.07831328378303909,0.1170942463043919,1996,61.0,74.0,63,Bypass Angioplasty Revascularization Investigation. Multivessel CAD in pre-stent era. Similar survival except in diabetics (CABG better)
CABRI,PCI vs CABG,PTCA,CABG,513,541,42,37,0.08187134502923976,0.06839186691312385,1.197091828670776,0.17989513931485573,0.21688431077943277,1995,60.0,87.0,12,Coronary Angioplasty versus Bypass Revascularisation Investigation. Multivessel disease. Similar mortality but more repeat procedures with PTCA
ARTS-I,PCI vs CABG,PCI (bare-metal stents),CABG,600,605,126,94,0.21,0.15537190082644628,1.351595744680851,0.3012859274961692,0.1235121313078121,2001,61.0,79.0,12,Arterial Revascularization Therapies Study. Multivessel CAD with BMS. Similar death/stroke/MI but more repeat revascularization with PCI
MASS-II,PCI vs CABG,PCI,CABG,203,203,42,38,0.20689655172413793,0.18719211822660098,1.105263157894737,0.10008345855698263,0.20068157995800098,2004,60.0,71.0,12,"Medicine, Angioplasty, or Surgery Study II. Multivessel CAD + angina. Also compared to medical therapy. CABG best for angina relief"
FAME,FFR/iFR-Guided PCI,FFR-guided PCI,Angiography-guided PCI,509,496,67,91,0.13163064833005894,0.18346774193548387,0.7174593579308707,-0.33203897695147927,0.14810002886171764,2009,65.0,77.0,12,Fractional Flow Reserve versus Angiography for Multivessel Evaluation. LANDMARK trial. FFR-guided reduced MACE by 28% and used fewer stents. Established physiologic guidance as superior to visual assessment alone
FAME-2,FFR/iFR-Guided PCI,FFR-guided PCI + medical therapy,Medical therapy alone,447,441,28,68,0.06263982102908278,0.15419501133786848,0.40623766285037505,-0.9008169141676257,0.21427892548208602,2012,64.0,76.0,7,FFR-guided PCI in stable CAD. STOPPED EARLY for efficacy. FFR-guided PCI reduced urgent revascularization by 66% vs medical therapy alone for hemodynamically significant lesions (FFR ≤0.80)
iFR-SWEDEHEART,FFR/iFR-Guided PCI,iFR-guided PCI,FFR-guided PCI,1242,1249,89,94,0.071658615136876,0.07526020816653323,0.9521447904889163,-0.04903816490571044,0.14236733978354812,2017,67.0,75.0,12,"Instantaneous wave-free ratio vs FFR in Swedish registry. iFR non-inferior to FFR. Advantage: no need for adenosine (hyperemia). Faster, better tolerated"
DEFINE-FLAIR,FFR/iFR-Guided PCI,iFR-guided strategy,FFR-guided strategy,1148,1158,78,83,0.06794425087108014,0.07167530224525043,0.9479450904663952,-0.05345869985357737,0.15209887440033154,2017,65.0,75.0,12,Functional Lesion Assessment of Intermediate stenosis to guide Revascularisation. iFR non-inferior to FFR. Confirmed equivalence of two physiologic assessment methods
DEFER,FFR/iFR-Guided PCI,Deferral of PCI (FFR >0.75),Performance of PCI,91,90,12,18,0.13186813186813187,0.2,0.6593406593406593,-0.4165149442947494,0.34174371506842194,2001,60.0,69.0,60,EARLY FFR trial. Deferral of PCI in lesions with FFR >0.75 was SAFE. Established FFR threshold and concept of avoiding unnecessary PCI
IVUS-XPL,IVUS/OCT-Guided PCI,IVUS-guided PCI,Angiography-guided PCI,700,700,30,48,0.04285714285714286,0.06857142857142857,0.625,-0.4700036292457356,0.2265160564055533,2015,62.0,75.0,12,Impact of intravascular ultrasound guidance on outcomes of Xience Prime stents in Long lesions. IVUS-guided reduced MACE by 38% in long lesions. Showed imaging benefit for complex PCI
ULTIMATE,IVUS/OCT-Guided PCI,IVUS-guided PCI,Angiography-guided PCI,724,724,21,36,0.029005524861878452,0.049723756906077346,0.5833333333333334,-0.5389965007326869,0.26950768905097844,2018,64.0,67.0,12,Intravascular Ultrasound Guided Drug-Eluting Stents Implantation in All-Comers. All-comers population. IVUS reduced TVF by 44% - benefit across broad population
ADAPT-DES,IVUS/OCT-Guided PCI,IVUS-guided (post-hoc analysis),Angiography-guided,723,7200,38,496,0.05255878284923928,0.06888888888888889,0.7629500736179896,-0.27056268415315965,0.16373730104224793,2014,64.0,75.0,12,Assessment of Dual AntiPlatelet Therapy with drug-eluting stents. Registry showing IVUS use associated with 57% reduction in stent thrombosis
ILUMIEN III,IVUS/OCT-Guided PCI,OCT-guided PCI,IVUS or angiography-guided,158,196,18,24,0.11392405063291139,0.12244897959183673,0.930379746835443,-0.07216244624823054,0.2929011223635803,2016,65.0,73.0,12,Optical Coherence Tomography Compared to Intravascular Ultrasound and Angiography to Guide PCI. OCT non-inferior to IVUS for stent expansion. Both imaging superior to angio alone
OPINION,IVUS/OCT-Guided PCI,OCT-guided PCI,IVUS-guided PCI,414,415,30,37,0.07246376811594203,0.0891566265060241,0.8127692910301606,-0.20730798457668514,0.23565920917491306,2018,66.0,73.0,12,OPtical coherence tomography vs INtravascular ultrasound in Ischemia On left Anterior Descending artery. OCT non-inferior to IVUS. Establishes OCT as alternative imaging modality
NORDIC-I,Bifurcation/Complex PCI,Crush technique (2 stents),Culotte technique (2 stents),206,207,28,33,0.13592233009708737,0.15942028985507245,0.8526037069726391,-0.15946042681548822,0.23734369427242227,2006,63.0,81.0,6,Nordic Bifurcation Study I. Compared two 2-stent techniques. Similar outcomes - no clear winner among complex techniques
NORDIC-III,Bifurcation/Complex PCI,Culotte stenting (2 stents),Crush stenting (2 stents),206,211,23,28,0.11165048543689321,0.13270142180094788,0.8413661581137309,-0.1727283295595688,0.2638159228684294,2009,65.0,79.0,8,Nordic-Baltic Bifurcation Study III. Confirmed similar outcomes with different 2-stent techniques
CACTUS,Bifurcation/Complex PCI,Crush stenting (2 stents),Provisional side branch stenting,182,168,22,18,0.12087912087912088,0.10714285714285714,1.1282051282051282,0.12062798778861472,0.29927113887445705,2009,62.0,79.0,6,Coronary Bifurcations: Application of the Crushing Technique Using Sirolimus-Eluting Stents. Simple (provisional) approach non-inferior to complex 2-stent technique
BBC ONE,Bifurcation/Complex PCI,Provisional side branch stenting,Systematic 2-stent technique,250,250,28,35,0.112,0.14,0.7999999999999999,-0.22314355131420985,0.2372461048905003,2010,64.0,79.0,9,British Bifurcation Coronary Study. Provisional approach non-inferior and SIMPLER than routine 2-stent technique. Established provisional as standard
DEFINITION,Bifurcation/Complex PCI,Final kissing balloon inflation,No final kissing balloon,355,355,32,42,0.09014084507042254,0.11830985915492957,0.761904761904762,-0.27193371548364165,0.22231896228757098,2015,64.0,76.0,12,Double kissing (DK) crush versus Provisional stenting technique for treatment of coronary bifurcation lesions with NNNN. Final kissing balloon reduced restenosis
